HUISHOUDNR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATUMAANVANGHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,AANTALPERSHH,EVENT,GEBJAARJONGSTEKINDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,GEBMAANDOUDSTEKINDHH
a55918a2,single parent household,e4430517,child living at home,1,2,19900101,19910101,1,1,2,initiate,,--,,--
98ad73b3,single person household,b20a2cba,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
f725d080,couple with children,d020916d,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
f725d080,couple with children,f9c5500b,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
f725d080,couple with children,a0dd7248,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
f725d080,couple with children,949868d0,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
52e55213,couple without children,b9eff43a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
52e55213,couple without children,b0b57ce0,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
2111ba2e,couple without children,7746ac9a,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
2111ba2e,couple without children,f596975e,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
003981b6,single person household,1a35ef5b,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
e364e49a,single person household,611ba385,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
fb814d8d,couple with children,84c03049,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
fb814d8d,couple with children,b6f42f55,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
fb814d8d,couple with children,1b2adae0,child living at home,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
3b7e9039,single parent household,09301389,parent in single parent household,1,4,19900101,19910101,1,3,4,initiate,,--,,--
3b7e9039,single parent household,8ea86b70,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
3b7e9039,single parent household,0bd96236,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
3b7e9039,single parent household,b455ad6f,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
7254f08e,single parent household,765e8ebb,parent in single parent household,1,4,19900101,19910101,1,3,4,initiate,,--,,--
7254f08e,single parent household,2a69ee3b,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
7254f08e,single parent household,c92c762d,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
7254f08e,single parent household,f47655a6,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
6d3f7c0c,couple without children,4dba6676,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
6d3f7c0c,couple without children,18c2b444,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8c5e4bda,couple without children,36ef6d05,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8c5e4bda,couple without children,f7de5ba7,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
41731558,single person household,17ea8d90,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
b7a28e90,couple without children,a61db1e6,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
b7a28e90,couple without children,05f89b54,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8ba0560b,couple without children,423b889a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8ba0560b,couple without children,9868961b,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
6604b727,single parent household,b1003cdd,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
6604b727,single parent household,a04f90c3,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
6604b727,single parent household,192d0092,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
be1a217d,single person household,0f5b9bad,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
25ceb654,couple with children,793cb236,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
25ceb654,couple with children,81837b84,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
25ceb654,couple with children,6a865229,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
25ceb654,couple with children,4e112213,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
25ceb654,couple with children,b061cf82,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
af57383e,single person household,acc927fa,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
b3c6797e,single person household,b6976d6c,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
fb3c5c61,single person household,6b58709d,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
ace2fb11,single person household,3efe13c2,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
23f08f01,couple with children,c47fbf9c,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
23f08f01,couple with children,fce00299,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
23f08f01,couple with children,a9122bb6,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
6dadf743,couple with children,669f2346,partner in couple with children,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
6dadf743,couple with children,d0292212,partner in couple with children,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
6dadf743,couple with children,e675d06f,child living at home,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
6dadf743,couple with children,3316cc24,child living at home,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
e0fdf9b0,couple with children,13c5fded,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
e0fdf9b0,couple with children,26373122,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
e0fdf9b0,couple with children,34a033f2,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
e0fdf9b0,couple with children,35476cd7,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
58de3335,couple without children,9881134c,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
58de3335,couple without children,5f1b0082,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
66023e07,couple with children,cce93fba,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
66023e07,couple with children,bc09c79f,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
66023e07,couple with children,ba17c8ea,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
66023e07,couple with children,3cf63199,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
8a044e47,single person household,49cedcb4,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
3bc8a433,couple without children,e822175e,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
3bc8a433,couple without children,9ab0f1cb,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
3aaab62c,single parent household,3a050b62,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
3aaab62c,single parent household,51f6906c,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
3aaab62c,single parent household,31181723,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
5bfc6d4a,couple without children,6b1823f2,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
5bfc6d4a,couple without children,69921393,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
cd5bdede,couple with children,eb354381,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
cd5bdede,couple with children,361c970e,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
cd5bdede,couple with children,188e5923,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
cd5bdede,couple with children,a0606e26,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
cd5bdede,couple with children,eca9fe36,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
c47dccbc,couple without children,71e8d425,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
c47dccbc,couple without children,e202dda8,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
e546e040,single person household,511b8bec,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
06d18384,single parent household,68c85d6a,parent in single parent household,1,4,19900101,19910101,1,3,4,initiate,,--,,--
06d18384,single parent household,4ab7d5ee,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
06d18384,single parent household,425c2738,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
06d18384,single parent household,82b5ec4d,child living at home,1,4,19900101,19910101,1,3,4,initiate,,--,,--
d3570007,couple without children,ee68666a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
d3570007,couple without children,83d9cb6a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
2e1ca696,single parent household,65a034aa,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
2e1ca696,single parent household,496e4bfd,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
2e1ca696,single parent household,1a3c0fce,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
f5daef96,couple with children,e874a4b8,partner in couple with children,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
f5daef96,couple with children,2e1aaff6,partner in couple with children,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
f5daef96,couple with children,656fd346,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
f5daef96,couple with children,648ec77b,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
f5daef96,couple with children,093eb4ee,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
53a8c102,single person household,8990650b,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
53251a14,single person household,e5d81b7b,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
a5294ebc,couple with children,04177e68,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
a5294ebc,couple with children,e3df1717,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
a5294ebc,couple with children,7c85b841,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
cd567854,couple without children,73ffd100,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
cd567854,couple without children,61fbd54a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
b55b3e18,couple with children,1dc01357,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
b55b3e18,couple with children,9a339ff6,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
b55b3e18,couple with children,f5361121,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
b55b3e18,couple with children,0ebe67ae,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
11f329a8,couple with children,3bb04fad,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
11f329a8,couple with children,50ae6d5e,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
11f329a8,couple with children,51e4cd9e,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
11f329a8,couple with children,5843da0d,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
11f329a8,couple with children,91633d48,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
3623e0fc,single parent household,88259257,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
3623e0fc,single parent household,bf4f378e,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
3623e0fc,single parent household,8646df84,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
dd43a15b,couple without children,52a362cf,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
dd43a15b,couple without children,31de076c,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
f181778d,single parent household,52314cb0,parent in single parent household,1,2,19900101,19910101,1,1,2,initiate,,--,,--
f181778d,single parent household,16f176fb,child living at home,1,2,19900101,19910101,1,1,2,initiate,,--,,--
699f51a4,couple without children,2debaf29,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
699f51a4,couple without children,a280f7c5,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
2bb8b6a6,couple without children,b2365092,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
2bb8b6a6,couple without children,1c81b8c8,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
61ca7778,couple with children,350034b6,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
61ca7778,couple with children,bca466b6,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
61ca7778,couple with children,985b3ca4,child living at home,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
98afe492,couple with children,29bbc32b,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
98afe492,couple with children,fa4b4929,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
98afe492,couple with children,5fd354d0,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
e48af630,couple without children,7261b7a2,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
e48af630,couple without children,38642523,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
24b9a3fd,couple without children,bd30b554,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
24b9a3fd,couple without children,e3f6552a,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
ba10d0d5,single parent household,871b9528,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
ba10d0d5,single parent household,1df84eb4,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
ba10d0d5,single parent household,a75db4fc,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
e592e3b3,single person household,4af67b6c,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
9112cf27,couple without children,62baa4ea,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
