HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
ff5ebf96,single parent household,1eb88f50,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
1b10bc97,single parent household,17f5c34f,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
1b10bc97,single parent household,2c355d86,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
1b10bc97,single parent household,6c0cae68,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
98c789a8,single parent household,4332d9a0,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
98c789a8,single parent household,f5925e77,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
98c789a8,single parent household,ed1382a2,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
ea1d5d78,couple with children,ea0c9001,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
ea1d5d78,couple with children,79de4813,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
ea1d5d78,couple with children,81a8ea3b,child living at home,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
693f7a41,couple without children,ac9bbba4,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
693f7a41,couple without children,d3229821,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
6f4cea9d,couple with children,75a3339c,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
6f4cea9d,couple with children,b8d0c87e,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
6f4cea9d,couple with children,0889e4ba,child living at home,1,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
6f4cea9d,couple with children,9601a3b6,child living at home,1,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
cb8a8b0d,single person household,5f17663d,single person,1,1,1990-01-01,1991-01-01,1,0,initiate,,--,,--
fc4fdd10,single person household,a4c87342,single person,1,1,1990-01-01,1991-01-01,1,0,initiate,,--,,--
8025da67,couple with children,2d457d5f,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,initiate,2015.0,01,2010.0,05
8025da67,couple with children,242743fd,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,initiate,2015.0,01,2010.0,05
8025da67,couple with children,2d1ba0a5,child living at home,0,5,1990-01-01,1991-01-01,2,3,initiate,2015.0,01,2010.0,05
8025da67,couple with children,183ef5f3,child living at home,0,5,1990-01-01,1991-01-01,2,3,initiate,2015.0,01,2010.0,05
8025da67,couple with children,e2df154c,child living at home,0,5,1990-01-01,1991-01-01,2,3,initiate,2015.0,01,2010.0,05
562da4fb,couple with children,98070944,partner in couple with children,0,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
562da4fb,couple with children,61afa796,partner in couple with children,0,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
562da4fb,couple with children,9ddc42d7,child living at home,0,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
562da4fb,couple with children,17184c4d,child living at home,0,4,1990-01-01,1991-01-01,2,2,initiate,2015.0,01,2010.0,05
fc09c0ee,couple without children,e9e764db,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
fc09c0ee,couple without children,2ab990a8,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
f848da2c,single person household,dc72956d,single person,0,1,1990-01-01,1991-01-01,1,0,initiate,,--,,--
cbfb6ab4,couple without children,b57a12e3,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
cbfb6ab4,couple without children,aed2a2ca,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,initiate,2015.0,01,2010.0,05
2161b400,single parent household,683b88f2,parent in single parent household,1,2,1990-01-01,1991-01-01,1,1,initiate,,--,,--
2161b400,single parent household,057ba9b9,child living at home,1,2,1990-01-01,1991-01-01,1,1,initiate,,--,,--
84e317f0,single parent household,7419b1d5,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
84e317f0,single parent household,ba137b3d,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
84e317f0,single parent household,6566547b,child living at home,0,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
8221a77b,single parent household,83d3fd5c,parent in single parent household,1,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
8221a77b,single parent household,c5fcc4f8,child living at home,1,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
8221a77b,single parent household,59eef06d,child living at home,1,3,1990-01-01,1991-01-01,1,2,initiate,,--,,--
a9bbfbdb,couple with children,1db438e4,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
a9bbfbdb,couple with children,d31bbf1c,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
a9bbfbdb,couple with children,3fa5a4c1,child living at home,0,3,1990-01-01,1991-01-01,2,1,initiate,2015.0,01,2010.0,05
d51322ef,couple with children,71ed4a86,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d51322ef,couple with children,2ed687a6,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d51322ef,couple with children,62e811bb,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d51322ef,couple with children,cc883317,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d51322ef,couple with children,b8b85917,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
5e5f17bb,couple with children,cc497336,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
5e5f17bb,couple with children,55a4503d,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
5e5f17bb,couple with children,c32be144,child living at home,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
5e5f17bb,couple with children,9c1c5278,child living at home,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,63d409b8,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
62fe1928,couple with children,1206949c,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
62fe1928,couple with children,d17ac422,child living at home,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
62fe1928,couple with children,afb1d667,child living at home,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
e94bc627,couple with children,e3e7553d,partner in couple with children,0,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
e94bc627,couple with children,254f7859,partner in couple with children,0,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
e94bc627,couple with children,66e9ba2b,child living at home,0,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
e94bc627,couple with children,30197924,child living at home,0,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,f99b413e,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,caffcfd9,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,be0a58d4,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,b8432ead,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,c15e4cb4,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
36360839,couple with children,4bfb08e0,partner in couple with children,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
36360839,couple with children,461f62ba,partner in couple with children,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
36360839,couple with children,649fec27,child living at home,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
08af5dc9,couple without children,36677213,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
08af5dc9,couple without children,c2d3fb66,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
ddeecec6,single person household,120a256a,single person,1,1,1991-01-01,1992-01-01,1,0,nothing,,--,,--
1226ed24,couple with children,a1e63301,partner in couple with children,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
1226ed24,couple with children,83848be9,partner in couple with children,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
1226ed24,couple with children,77b6a3cb,child living at home,0,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
c6187a91,single parent household,437acb0e,parent in single parent household,1,3,1991-01-01,1992-01-01,1,2,nothing,,--,,--
c6187a91,single parent household,a9998b37,child living at home,1,3,1991-01-01,1992-01-01,1,2,nothing,,--,,--
c6187a91,single parent household,a58f8773,child living at home,1,3,1991-01-01,1992-01-01,1,2,nothing,,--,,--
e16d39e3,couple with children,fde16b96,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,child_born,2015.0,01,2010.0,05
e16d39e3,couple with children,65a2e8d1,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,child_born,2015.0,01,2010.0,05
e16d39e3,couple with children,887cd01c,child living at home,1,4,1991-01-01,1992-01-01,2,2,child_born,2015.0,01,2010.0,05
e16d39e3,couple with children,0dd786a4,child living at home,1,4,1991-01-01,1992-01-01,2,2,child_born,2015.0,01,2010.0,05
fd6a5e52,couple with children,20a30672,partner in couple with children,1,3,1991-01-01,1992-01-01,2,1,nothing,2015.0,01,2010.0,05
fd6a5e52,couple with children,af1b4a1b,partner in couple with children,1,3,1991-01-01,1992-01-01,2,1,nothing,2015.0,01,2010.0,05
fd6a5e52,couple with children,2ae09b76,child living at home,1,3,1991-01-01,1992-01-01,2,1,nothing,2015.0,01,2010.0,05
5391eb95,couple with children,8f260525,partner in couple with children,1,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
5391eb95,couple with children,88285fb4,partner in couple with children,1,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
5391eb95,couple with children,c198ade7,child living at home,1,3,1991-01-01,1992-01-01,2,1,child_born,2015.0,01,2010.0,05
51de5bb7,couple with children,09f7a651,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,1cefb90b,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,c87c7eb3,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,1610981e,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,37aba74f,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
a9e34ed8,couple with children,a553b7f9,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
a9e34ed8,couple with children,ecc584e2,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
a9e34ed8,couple with children,916b9948,child living at home,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
a9e34ed8,couple with children,6d9cc4bb,child living at home,1,4,1991-01-01,1992-01-01,2,2,nothing,2015.0,01,2010.0,05
208bf2ca,single parent household,9c7fae3a,parent in single parent household,1,2,1991-01-01,1992-01-01,1,1,nothing,,--,,--
208bf2ca,single parent household,d35cf72b,child living at home,1,2,1991-01-01,1992-01-01,1,1,nothing,,--,,--
9764e583,couple without children,0b2f1798,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,couple_formed,2015.0,01,2010.0,05
9764e583,couple without children,b0a21246,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,couple_formed,2015.0,01,2010.0,05
3a7629b9,single person household,ec2e126b,single person,0,1,1991-01-01,1992-01-01,1,0,breakup,,--,,--
07a30e39,single person household,17250469,single person,0,1,1991-01-01,1992-01-01,1,0,breakup,,--,,--
30aed750,single parent household,de5b3581,parent in single parent household,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
30aed750,single parent household,74fdfb73,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
30aed750,single parent household,f39962d5,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
30aed750,single parent household,34c3bf80,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
9cf2a509,couple with children,853fe91f,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
9cf2a509,couple with children,02dae9b3,child living at home,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
9cf2a509,couple with children,ceb688ab,partner in couple with children,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
9cf2a509,couple with children,6b9bb414,child living at home,1,4,1991-01-01,1992-01-01,2,2,couple_formed,2015.0,01,2010.0,05
bdab68c0,couple with children,803211ef,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,90d5c62a,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,431cea40,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,bc90f08b,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
bdab68c0,couple with children,9e0c9697,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
cf157266,single parent household,8f30630d,parent in single parent household,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
cf157266,single parent household,2bbc5d88,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
cf157266,single parent household,befc15c9,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
cf157266,single parent household,92ad9e37,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
8ac37fe0,couple with children,eb1e611e,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
8ac37fe0,couple with children,f685e86d,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
8ac37fe0,couple with children,1e5842ee,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
8ac37fe0,couple with children,247fbc76,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
8ac37fe0,couple with children,61243c95,child living at home,1,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
b3578b16,couple without children,38f180e6,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,couple_formed,2015.0,01,2010.0,05
b3578b16,couple without children,4f3a8f30,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,couple_formed,2015.0,01,2010.0,05
f4ae0934,couple without children,ca5c5e48,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
f4ae0934,couple without children,860ec335,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
4308ee85,single person household,9b083d70,single person,0,1,1991-01-01,1992-01-01,1,0,nothing,,--,,--
c486e628,couple with children,a97ae209,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
c486e628,couple with children,7c903c8b,partner in couple with children,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
c486e628,couple with children,93c3b503,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
c486e628,couple with children,57c99fa1,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
c486e628,couple with children,37490794,child living at home,0,5,1991-01-01,1992-01-01,2,3,nothing,2015.0,01,2010.0,05
17217684,single person household,f901aeea,single person,1,1,1991-01-01,1992-01-01,1,0,nothing,,--,,--
b1d5829e,single person household,d5bd699f,single person,0,1,1991-01-01,1992-01-01,1,0,breakup,,--,,--
fd54ae85,single person household,edecd5f5,single person,1,1,1991-01-01,1992-01-01,1,0,breakup,,--,,--
bcd22a38,single parent household,ddd88a26,parent in single parent household,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
bcd22a38,single parent household,62058e8a,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
bcd22a38,single parent household,65fbc6a1,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
bcd22a38,single parent household,bbe7343e,child living at home,0,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
d3ee50da,single person household,7cdf5a71,single person,0,1,1991-01-01,1992-01-01,1,0,nothing,,--,,--
23ef24a3,couple without children,df16a0df,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
23ef24a3,couple without children,c6a4c67e,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,nothing,2015.0,01,2010.0,05
e4149f12,single parent household,16f92055,parent in single parent household,1,4,1991-01-01,1992-01-01,1,3,nothing,,--,,--
