rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
9fcb4487,5.0,1965,-,-,-,-,-,-,-,-,2010
9fcb4c8b,16.0,1970,-,-,-,-,-,-,-,-,2010
9fd0df45,17.0,1988,-,-,-,-,-,-,-,-,2010
9fd251de,1.0,1955,-,-,-,-,-,-,-,-,2010
9fd4e78b,3.0,1991,-,-,-,-,-,-,-,-,2010
9fd7099d,16.0,1994,-,-,-,-,-,-,-,-,2010
9ff1b8eb,7.0,1968,-,-,-,-,-,-,-,-,2010
9ff39a60,1.0,1951,-,-,-,-,-,-,-,-,2010
a00ca1ba,6.0,1966,-,-,-,-,-,-,-,-,2010
a00ea521,9.0,1953,-,-,-,-,-,-,-,-,2010
a00f3488,2.0,1980,-,-,-,-,-,-,-,-,2010
9fc5bcbb,1.0,1982,-,-,-,-,-,-,-,-,2010
a00f5bd1,4.0,1983,-,-,-,-,-,-,-,-,2010
a011d73d,5.0,1961,-,-,-,-,-,-,-,-,2010
a01281b7,15.0,1957,-,-,-,-,-,-,-,-,2010
a016c557,6.0,1951,-,-,-,-,-,-,-,-,2010
a0175581,8.0,1989,-,-,-,-,-,-,-,-,2010
a017f472,2.0,1982,-,-,-,-,-,-,-,-,2010
a0186322,8.0,1989,-,-,-,-,-,-,-,-,2010
a02ae577,10.0,1950,-,-,-,-,-,-,-,-,2010
a02d8062,6.0,1960,-,-,-,-,-,-,-,-,2010
a02e97b6,17.0,1954,-,-,-,-,-,-,-,-,2010
a0304e6c,12.0,1983,-,-,-,-,-,-,-,-,2010
a0339a95,12.0,1954,-,-,-,-,-,-,-,-,2010
a00fb271,4.0,1955,-,-,-,-,-,-,-,-,2010
9a5eab41,14.0,1993,-,-,-,-,-,-,-,-,2010
9a5a3fb4,6.0,1998,-,-,-,-,-,-,-,-,2010
9a4d70c1,10.0,1961,-,-,-,-,-,-,-,-,2010
93e08c05,11.0,1969,-,-,-,-,-,-,-,-,2010
93e1fbca,10.0,1955,-,-,-,-,-,-,-,-,2010
93e3481d,17.0,1990,-,-,-,-,-,-,-,-,2010
93e9b780,6.0,1984,-,-,-,-,-,-,-,-,2010
93ecec8c,10.0,1969,-,-,-,-,-,-,-,-,2010
93ee943c,3.0,1965,-,-,-,-,-,-,-,-,2010
93f38fa5,1.0,1995,-,-,-,-,-,-,-,-,2010
93f6b72e,11.0,1954,-,-,-,-,-,-,-,-,2010
941f13af,12.0,1966,-,-,-,-,-,-,-,-,2010
941fbcab,17.0,1969,-,-,-,-,-,-,-,-,2010
9420936f,2.0,1951,-,-,-,-,-,-,-,-,2010
9428ed73,8.0,1989,-,-,-,-,-,-,-,-,2010
942e9a18,10.0,1965,-,-,-,-,-,-,-,-,2010
94359930,9.0,1982,-,-,-,-,-,-,-,-,2010
943865a9,9.0,1986,-,-,-,-,-,-,-,-,2010
9438b2f9,14.0,1988,-,-,-,-,-,-,-,-,2010
943cc96a,8.0,1983,-,-,-,-,-,-,-,-,2010
94461e9a,9.0,1954,-,-,-,-,-,-,-,-,2010
944c5c8f,16.0,1951,-,-,-,-,-,-,-,-,2010
9459d6e7,6.0,1983,-,-,-,-,-,-,-,-,2010
945d6214,12.0,1998,-,-,-,-,-,-,-,-,2010
94617223,8.0,1967,-,-,-,-,-,-,-,-,2010
94646219,15.0,1950,-,-,-,-,-,-,-,-,2010
93df9b6f,12.0,1991,-,-,-,-,-,-,-,-,2010
9469f7ac,9.0,1970,-,-,-,-,-,-,-,-,2010
93de4d89,1.0,1987,-,-,-,-,-,-,-,-,2010
93d69af8,16.0,1995,-,-,-,-,-,-,-,-,2010
9373129a,12.0,1982,-,-,-,-,-,-,-,-,2010
9380fd85,15.0,1953,-,-,-,-,-,-,-,-,2010
938a8956,12.0,1997,-,-,-,-,-,-,-,-,2010
938b7ba5,14.0,1951,-,-,-,-,-,-,-,-,2010
9393b528,5.0,1985,-,-,-,-,-,-,-,-,2010
939b86e4,2.0,1995,-,-,-,-,-,-,-,-,2010
93a06b8e,13.0,1967,-,-,-,-,-,-,-,-,2010
93a25b44,1.0,1986,-,-,-,-,-,-,-,-,2010
93b55c1b,10.0,1989,-,-,-,-,-,-,-,-,2010
93b699d1,1.0,1989,-,-,-,-,-,-,-,-,2010
93b7abb9,16.0,1980,-,-,-,-,-,-,-,-,2010
93b92702,4.0,1956,-,-,-,-,-,-,-,-,2010
93bb1b63,13.0,1954,-,-,-,-,-,-,-,-,2010
93c046ae,10.0,1957,-,-,-,-,-,-,-,-,2010
93c3e793,17.0,1970,-,-,-,-,-,-,-,-,2010
93c5377a,1.0,1997,-,-,-,-,-,-,-,-,2010
93c7a10c,17.0,1956,-,-,-,-,-,-,-,-,2010
93caa215,4.0,1965,-,-,-,-,-,-,-,-,2010
93cc6284,9.0,1992,-,-,-,-,-,-,-,-,2010
93cd736e,1.0,1988,-,-,-,-,-,-,-,-,2010
93d0f72b,11.0,1995,-,-,-,-,-,-,-,-,2010
93d0fd4c,4.0,1951,-,-,-,-,-,-,-,-,2010
93d551a2,6.0,1992,-,-,-,-,-,-,-,-,2010
93dba867,12.0,1962,-,-,-,-,-,-,-,-,2010
94733983,11.0,1993,-,-,-,-,-,-,-,-,2010
947f37d4,13.0,1958,-,-,-,-,-,-,-,-,2010
948608f9,13.0,1980,-,-,-,-,-,-,-,-,2010
9527a108,13.0,1992,-,-,-,-,-,-,-,-,2010
952a3eec,13.0,1983,-,-,-,-,-,-,-,-,2010
952f0ed2,13.0,1983,-,-,-,-,-,-,-,-,2010
9530845f,12.0,1983,-,-,-,-,-,-,-,-,2010
95373343,1.0,1957,-,-,-,-,-,-,-,-,2010
953ade1d,12.0,1983,-,-,-,-,-,-,-,-,2010
953d2f80,3.0,1959,-,-,-,-,-,-,-,-,2010
953e2ad0,5.0,1994,-,-,-,-,-,-,-,-,2010
953e995d,1.0,1965,-,-,-,-,-,-,-,-,2010
95487662,5.0,1951,-,-,-,-,-,-,-,-,2010
9550a908,13.0,1957,-,-,-,-,-,-,-,-,2010
95612da4,1.0,1954,-,-,-,-,-,-,-,-,2010
95689325,12.0,1964,-,-,-,-,-,-,-,-,2010
956d4b09,1.0,1991,-,-,-,-,-,-,-,-,2010
957a275c,14.0,1950,-,-,-,-,-,-,-,-,2010
957d101b,11.0,1964,-,-,-,-,-,-,-,-,2010
958838dc,2.0,1995,-,-,-,-,-,-,-,-,2010
9589de8e,1.0,1968,-,-,-,-,-,-,-,-,2010
958aa715,14.0,1962,-,-,-,-,-,-,-,-,2010
958ec8ed,17.0,1959,-,-,-,-,-,-,-,-,2010
95916763,7.0,1957,-,-,-,-,-,-,-,-,2010
9591bd02,7.0,1983,-,-,-,-,-,-,-,-,2010
95958852,3.0,1966,-,-,-,-,-,-,-,-,2010
95210866,17.0,1964,-,-,-,-,-,-,-,-,2010
95194164,15.0,1988,-,-,-,-,-,-,-,-,2010
950ca698,3.0,1986,-,-,-,-,-,-,-,-,2010
9501713a,6.0,1990,-,-,-,-,-,-,-,-,2010
9490dc1b,4.0,1995,-,-,-,-,-,-,-,-,2010
9494def3,7.0,1970,-,-,-,-,-,-,-,-,2010
9497fe99,10.0,1962,-,-,-,-,-,-,-,-,2010
949868d0,7.0,1982,-,-,-,-,-,-,-,-,2010
949882a8,8.0,1950,-,-,-,-,-,-,-,-,2010
949c2a57,15.0,1993,-,-,-,-,-,-,-,-,2010
94a72b78,1.0,1958,-,-,-,-,-,-,-,-,2010
94a76fe4,8.0,1964,-,-,-,-,-,-,-,-,2010
94ab4c11,9.0,1957,-,-,-,-,-,-,-,-,2010
94c3f4a5,5.0,1995,-,-,-,-,-,-,-,-,2010
94ca340a,11.0,1969,-,-,-,-,-,-,-,-,2010
93716ef5,3.0,1961,-,-,-,-,-,-,-,-,2010
94caff52,14.0,1989,-,-,-,-,-,-,-,-,2010
94cffb3e,9.0,1988,-,-,-,-,-,-,-,-,2010
94d21c0c,4.0,1988,-,-,-,-,-,-,-,-,2010
94d744d6,10.0,1969,-,-,-,-,-,-,-,-,2010
94d877f0,14.0,1951,-,-,-,-,-,-,-,-,2010
94db377b,8.0,1992,-,-,-,-,-,-,-,-,2010
94dee66f,9.0,1957,-,-,-,-,-,-,-,-,2010
94e14d78,13.0,1959,-,-,-,-,-,-,-,-,2010
94e45dd4,8.0,1998,-,-,-,-,-,-,-,-,2010
94ed0795,3.0,1983,-,-,-,-,-,-,-,-,2010
94f5a5fb,9.0,1985,-,-,-,-,-,-,-,-,2010
94ffd063,10.0,1966,-,-,-,-,-,-,-,-,2010
94cdc04a,16.0,1967,-,-,-,-,-,-,-,-,2010
93669a99,6.0,1968,-,-,-,-,-,-,-,-,2010
9365b201,1.0,1990,-,-,-,-,-,-,-,-,2010
935a1115,8.0,1970,-,-,-,-,-,-,-,-,2010
91b9ff37,15.0,1956,-,-,-,-,-,-,-,-,2010
91bae69a,3.0,1981,-,-,-,-,-,-,-,-,2010
91bdf860,14.0,1984,-,-,-,-,-,-,-,-,2010
91c62a73,8.0,1960,-,-,-,-,-,-,-,-,2010
91cc714b,5.0,1957,-,-,-,-,-,-,-,-,2010
91d16fe1,16.0,1997,-,-,-,-,-,-,-,-,2010
91d1f56b,5.0,1981,-,-,-,-,-,-,-,-,2010
91d2f57b,14.0,1967,-,-,-,-,-,-,-,-,2010
91d53e3d,9.0,1958,-,-,-,-,-,-,-,-,2010
91d5b008,15.0,1970,-,-,-,-,-,-,-,-,2010
91d88a61,7.0,1970,-,-,-,-,-,-,-,-,2010
91d8fdd6,8.0,1957,-,-,-,-,-,-,-,-,2010
91e0387d,15.0,1989,-,-,-,-,-,-,-,-,2010
91e16a66,1.0,1966,-,-,-,-,-,-,-,-,2010
91e2c308,17.0,1968,-,-,-,-,-,-,-,-,2010
91e76b05,14.0,1956,-,-,-,-,-,-,-,-,2010
91e7eeb4,12.0,1992,-,-,-,-,-,-,-,-,2010
91e89ff6,14.0,1996,-,-,-,-,-,-,-,-,2010
91f25264,4.0,1987,-,-,-,-,-,-,-,-,2010
921315fc,9.0,1991,-,-,-,-,-,-,-,-,2010
92135692,13.0,1963,-,-,-,-,-,-,-,-,2010
92148c0a,12.0,1965,-,-,-,-,-,-,-,-,2010
921b9cc4,6.0,1962,-,-,-,-,-,-,-,-,2010
91b65cc2,7.0,1981,-,-,-,-,-,-,-,-,2010
91b4b5ad,2.0,1992,-,-,-,-,-,-,-,-,2010
91b27110,6.0,1981,-,-,-,-,-,-,-,-,2010
91a610ee,12.0,1989,-,-,-,-,-,-,-,-,2010
9114b994,7.0,1969,-,-,-,-,-,-,-,-,2010
9116d4c9,9.0,1989,-,-,-,-,-,-,-,-,2010
9118e53f,10.0,1989,-,-,-,-,-,-,-,-,2010
911c967c,9.0,1965,-,-,-,-,-,-,-,-,2010
91218fde,14.0,1959,-,-,-,-,-,-,-,-,2010
91248f62,7.0,1991,-,-,-,-,-,-,-,-,2010
9128a76b,12.0,1991,-,-,-,-,-,-,-,-,2010
9132fe09,8.0,1982,-,-,-,-,-,-,-,-,2010
91462b86,5.0,1985,-,-,-,-,-,-,-,-,2010
91462eb3,6.0,1953,-,-,-,-,-,-,-,-,2010
9147b857,16.0,1994,-,-,-,-,-,-,-,-,2010
9221e9c2,2.0,1994,-,-,-,-,-,-,-,-,2010
9153aa5c,1.0,1998,-,-,-,-,-,-,-,-,2010
915ee10c,1.0,1990,-,-,-,-,-,-,-,-,2010
91633d48,2.0,1980,-,-,-,-,-,-,-,-,2010
9170085c,13.0,1956,-,-,-,-,-,-,-,-,2010
9175165c,7.0,1959,-,-,-,-,-,-,-,-,2010
91786650,12.0,1965,-,-,-,-,-,-,-,-,2010
91819ede,4.0,1982,-,-,-,-,-,-,-,-,2010
9184fff5,5.0,1959,-,-,-,-,-,-,-,-,2010
9191b360,1.0,1950,-,-,-,-,-,-,-,-,2010
919b0487,5.0,1959,-,-,-,-,-,-,-,-,2010
919eab0e,1.0,1958,-,-,-,-,-,-,-,-,2010
91a4cab3,9.0,1993,-,-,-,-,-,-,-,-,2010
91578f4b,10.0,1967,-,-,-,-,-,-,-,-,2010
959d5154,8.0,1954,-,-,-,-,-,-,-,-,2010
92220347,2.0,1969,-,-,-,-,-,-,-,-,2010
923a75d1,10.0,1990,-,-,-,-,-,-,-,-,2010
92e041a0,17.0,1986,-,-,-,-,-,-,-,-,2010
92e48c18,7.0,1996,-,-,-,-,-,-,-,-,2010
92e5477e,13.0,1964,-,-,-,-,-,-,-,-,2010
92e9b60a,5.0,1957,-,-,-,-,-,-,-,-,2010
92f057df,15.0,1987,-,-,-,-,-,-,-,-,2010
92f15a43,14.0,1967,-,-,-,-,-,-,-,-,2010
92fa8ef9,10.0,1951,-,-,-,-,-,-,-,-,2010
9320d56f,6.0,1958,-,-,-,-,-,-,-,-,2010
9325fb1e,11.0,1970,-,-,-,-,-,-,-,-,2010
932f43fd,8.0,1966,-,-,-,-,-,-,-,-,2010
93307459,1.0,1980,-,-,-,-,-,-,-,-,2010
9331e776,2.0,1980,-,-,-,-,-,-,-,-,2010
933860b6,3.0,1982,-,-,-,-,-,-,-,-,2010
933a326b,1.0,1999,-,-,-,-,-,-,-,-,2010
9345f2dd,15.0,1989,-,-,-,-,-,-,-,-,2010
93479793,2.0,1970,-,-,-,-,-,-,-,-,2010
93484c22,13.0,1970,-,-,-,-,-,-,-,-,2010
93484dce,11.0,1968,-,-,-,-,-,-,-,-,2010
934910c9,15.0,1980,-,-,-,-,-,-,-,-,2010
934a80aa,3.0,1981,-,-,-,-,-,-,-,-,2010
934e441e,12.0,1994,-,-,-,-,-,-,-,-,2010
93513acf,8.0,1955,-,-,-,-,-,-,-,-,2010
9352ac97,8.0,1980,-,-,-,-,-,-,-,-,2010
92d1054e,17.0,1960,-,-,-,-,-,-,-,-,2010
92c9997e,12.0,1991,-,-,-,-,-,-,-,-,2010
92c96e52,3.0,1986,-,-,-,-,-,-,-,-,2010
92c596e5,9.0,1953,-,-,-,-,-,-,-,-,2010
924eecaf,4.0,1955,-,-,-,-,-,-,-,-,2010
9250bd17,1.0,1955,-,-,-,-,-,-,-,-,2010
925385fc,2.0,1998,-,-,-,-,-,-,-,-,2010
9257a039,15.0,1950,-,-,-,-,-,-,-,-,2010
925d582c,13.0,1950,-,-,-,-,-,-,-,-,2010
926b59f2,10.0,1958,-,-,-,-,-,-,-,-,2010
9270d6c2,2.0,1958,-,-,-,-,-,-,-,-,2010
92753d8f,5.0,1988,-,-,-,-,-,-,-,-,2010
92776097,2.0,1955,-,-,-,-,-,-,-,-,2010
92779d19,8.0,1964,-,-,-,-,-,-,-,-,2010
927d0c33,9.0,1985,-,-,-,-,-,-,-,-,2010
923817b3,7.0,1969,-,-,-,-,-,-,-,-,2010
927d3d21,11.0,1964,-,-,-,-,-,-,-,-,2010
9292a085,2.0,1993,-,-,-,-,-,-,-,-,2010
929d0d1f,3.0,1993,-,-,-,-,-,-,-,-,2010
92a019d4,16.0,1953,-,-,-,-,-,-,-,-,2010
92a3aaf1,8.0,1961,-,-,-,-,-,-,-,-,2010
92acc5ce,7.0,1968,-,-,-,-,-,-,-,-,2010
92b649c2,2.0,1985,-,-,-,-,-,-,-,-,2010
92b97b46,6.0,1953,-,-,-,-,-,-,-,-,2010
92ba7191,3.0,1966,-,-,-,-,-,-,-,-,2010
92bc3007,3.0,1966,-,-,-,-,-,-,-,-,2010
92bebc57,6.0,1996,-,-,-,-,-,-,-,-,2010
92c030e9,7.0,1984,-,-,-,-,-,-,-,-,2010
928192cc,16.0,1989,-,-,-,-,-,-,-,-,2010
95a95045,6.0,1984,-,-,-,-,-,-,-,-,2010
95ae1e89,9.0,1991,-,-,-,-,-,-,-,-,2010
95b19e21,10.0,1984,-,-,-,-,-,-,-,-,2010
98a5c53c,17.0,1964,-,-,-,-,-,-,-,-,2010
98b118f6,5.0,1967,-,-,-,-,-,-,-,-,2010
98b394d7,4.0,1991,-,-,-,-,-,-,-,-,2010
98c392f6,13.0,1998,-,-,-,-,-,-,-,-,2010
98c66151,13.0,1989,-,-,-,-,-,-,-,-,2010
98cf045a,12.0,1959,-,-,-,-,-,-,-,-,2010
98d5e7ec,15.0,1992,-,-,-,-,-,-,-,-,2010
98d8e441,13.0,1960,-,-,-,-,-,-,-,-,2010
98d9c2c0,16.0,1996,-,-,-,-,-,-,-,-,2010
98e49b8e,7.0,1963,-,-,-,-,-,-,-,-,2010
98e5eb46,14.0,1996,-,-,-,-,-,-,-,-,2010
98ff86e7,10.0,1951,-,-,-,-,-,-,-,-,2010
990736ef,3.0,1998,-,-,-,-,-,-,-,-,2010
9909b858,7.0,1989,-,-,-,-,-,-,-,-,2010
990ba835,13.0,1989,-,-,-,-,-,-,-,-,2010
9914e89e,1.0,1964,-,-,-,-,-,-,-,-,2010
99174d50,16.0,1996,-,-,-,-,-,-,-,-,2010
991816cf,10.0,1958,-,-,-,-,-,-,-,-,2010
99188d92,9.0,1999,-,-,-,-,-,-,-,-,2010
992d63a7,11.0,1950,-,-,-,-,-,-,-,-,2010
992f5ee5,9.0,1990,-,-,-,-,-,-,-,-,2010
9933c4cf,10.0,1994,-,-,-,-,-,-,-,-,2010
9938abf1,15.0,1995,-,-,-,-,-,-,-,-,2010
98a20d96,6.0,1991,-,-,-,-,-,-,-,-,2010
98918c37,12.0,1970,-,-,-,-,-,-,-,-,2010
988e4ed4,17.0,1960,-,-,-,-,-,-,-,-,2010
9889b813,13.0,1966,-,-,-,-,-,-,-,-,2010
984a6024,3.0,1968,-,-,-,-,-,-,-,-,2010
984ffda0,15.0,1966,-,-,-,-,-,-,-,-,2010
9851e128,5.0,1985,-,-,-,-,-,-,-,-,2010
98526e92,6.0,1993,-,-,-,-,-,-,-,-,2010
98532bd0,10.0,1982,-,-,-,-,-,-,-,-,2010
98539435,11.0,1991,-,-,-,-,-,-,-,-,2010
98581132,12.0,1993,-,-,-,-,-,-,-,-,2010
985b3ca4,7.0,1985,-,-,-,-,-,-,-,-,2010
985e3286,8.0,1992,-,-,-,-,-,-,-,-,2010
9868239c,7.0,1968,-,-,-,-,-,-,-,-,2010
9868961b,6.0,1962,-,-,-,-,-,-,-,-,2010
994118c4,1.0,1968,-,-,-,-,-,-,-,-,2010
9869a668,5.0,1966,-,-,-,-,-,-,-,-,2010
986d7395,11.0,1982,-,-,-,-,-,-,-,-,2010
986e8795,15.0,1967,-,-,-,-,-,-,-,-,2010
98740245,11.0,1988,-,-,-,-,-,-,-,-,2010
98781d67,3.0,1964,-,-,-,-,-,-,-,-,2010
987c63c8,16.0,1967,-,-,-,-,-,-,-,-,2010
987f09b0,10.0,1993,-,-,-,-,-,-,-,-,2010
987f3005,5.0,1961,-,-,-,-,-,-,-,-,2010
987fce17,8.0,1957,-,-,-,-,-,-,-,-,2010
9881134c,16.0,1966,-,-,-,-,-,-,-,-,2010
9885ecc6,17.0,1954,-,-,-,-,-,-,-,-,2010
9888c4e3,11.0,1992,-,-,-,-,-,-,-,-,2010
986b0034,13.0,1966,-,-,-,-,-,-,-,-,2010
98489745,4.0,1965,-,-,-,-,-,-,-,-,2010
99463cea,17.0,1983,-,-,-,-,-,-,-,-,2010
99506cdc,10.0,1983,-,-,-,-,-,-,-,-,2010
99d6ffbc,15.0,1964,-,-,-,-,-,-,-,-,2010
99dbd7ff,5.0,1958,-,-,-,-,-,-,-,-,2010
99e6171c,9.0,1953,-,-,-,-,-,-,-,-,2010
99eb53db,11.0,1995,-,-,-,-,-,-,-,-,2010
99ec1f47,5.0,1986,-,-,-,-,-,-,-,-,2010
99f6dc1c,7.0,1987,-,-,-,-,-,-,-,-,2010
9a00411e,12.0,1983,-,-,-,-,-,-,-,-,2010
9a01da1d,8.0,1995,-,-,-,-,-,-,-,-,2010
9a0bf5cd,10.0,1983,-,-,-,-,-,-,-,-,2010
9a0dc84e,16.0,1961,-,-,-,-,-,-,-,-,2010
9a10cbf9,8.0,1980,-,-,-,-,-,-,-,-,2010
9a11e50f,14.0,1951,-,-,-,-,-,-,-,-,2010
9a2314e4,17.0,1960,-,-,-,-,-,-,-,-,2010
9a2391d6,12.0,1969,-,-,-,-,-,-,-,-,2010
9a2c4f67,16.0,1953,-,-,-,-,-,-,-,-,2010
9a339ff6,6.0,1970,-,-,-,-,-,-,-,-,2010
9a350bf6,3.0,1999,-,-,-,-,-,-,-,-,2010
9a371a00,14.0,1987,-,-,-,-,-,-,-,-,2010
9a4080d7,4.0,1957,-,-,-,-,-,-,-,-,2010
9a44adde,6.0,1967,-,-,-,-,-,-,-,-,2010
9a44e809,14.0,1982,-,-,-,-,-,-,-,-,2010
9a47ac37,17.0,1991,-,-,-,-,-,-,-,-,2010
9a495f33,9.0,1984,-,-,-,-,-,-,-,-,2010
99d32422,8.0,1985,-,-,-,-,-,-,-,-,2010
99d282df,10.0,1983,-,-,-,-,-,-,-,-,2010
99ca6968,6.0,1988,-,-,-,-,-,-,-,-,2010
99ba9a2a,13.0,1958,-,-,-,-,-,-,-,-,2010
9952512c,3.0,1990,-,-,-,-,-,-,-,-,2010
9959f237,17.0,1953,-,-,-,-,-,-,-,-,2010
995d3f93,9.0,1984,-,-,-,-,-,-,-,-,2010
995d9120,7.0,1959,-,-,-,-,-,-,-,-,2010
99653fbe,8.0,1982,-,-,-,-,-,-,-,-,2010
996dc2e6,6.0,1966,-,-,-,-,-,-,-,-,2010
996fd72a,15.0,1990,-,-,-,-,-,-,-,-,2010
998379b0,15.0,1962,-,-,-,-,-,-,-,-,2010
9985efbd,13.0,1984,-,-,-,-,-,-,-,-,2010
99867d53,10.0,1957,-,-,-,-,-,-,-,-,2010
998b0e76,13.0,1993,-,-,-,-,-,-,-,-,2010
994657a2,10.0,1990,-,-,-,-,-,-,-,-,2010
998de174,17.0,1980,-,-,-,-,-,-,-,-,2010
9993c273,7.0,1950,-,-,-,-,-,-,-,-,2010
9993f0bd,12.0,1986,-,-,-,-,-,-,-,-,2010
99952e07,16.0,1953,-,-,-,-,-,-,-,-,2010
9996ac8e,14.0,1988,-,-,-,-,-,-,-,-,2010
999ab29b,5.0,1983,-,-,-,-,-,-,-,-,2010
999ef50a,6.0,1950,-,-,-,-,-,-,-,-,2010
99a12217,7.0,1986,-,-,-,-,-,-,-,-,2010
99aa0da6,13.0,1950,-,-,-,-,-,-,-,-,2010
99b13cec,15.0,1997,-,-,-,-,-,-,-,-,2010
99b63113,13.0,1981,-,-,-,-,-,-,-,-,2010
99b8443d,16.0,1998,-,-,-,-,-,-,-,-,2010
998f705c,4.0,1951,-,-,-,-,-,-,-,-,2010
a2ccce26,17.0,1970,-,-,-,-,-,-,-,-,2010
98484607,1.0,1988,-,-,-,-,-,-,-,-,2010
983fc105,10.0,1987,-,-,-,-,-,-,-,-,2010
9637127a,4.0,1993,-,-,-,-,-,-,-,-,2010
96433418,3.0,1985,-,-,-,-,-,-,-,-,2010
9653fce5,12.0,1964,-,-,-,-,-,-,-,-,2010
9656f8c3,4.0,1966,-,-,-,-,-,-,-,-,2010
966029e9,13.0,1980,-,-,-,-,-,-,-,-,2010
9663bfdb,14.0,1953,-,-,-,-,-,-,-,-,2010
966a9221,8.0,1988,-,-,-,-,-,-,-,-,2010
96723867,7.0,1984,-,-,-,-,-,-,-,-,2010
967d5fcf,14.0,1987,-,-,-,-,-,-,-,-,2010
96829442,15.0,1953,-,-,-,-,-,-,-,-,2010
9689b7c8,16.0,1962,-,-,-,-,-,-,-,-,2010
96938184,8.0,1966,-,-,-,-,-,-,-,-,2010
9697f6d8,10.0,1994,-,-,-,-,-,-,-,-,2010
969b82f5,2.0,1992,-,-,-,-,-,-,-,-,2010
969ed07c,10.0,1998,-,-,-,-,-,-,-,-,2010
96a78941,7.0,1989,-,-,-,-,-,-,-,-,2010
96a846c0,6.0,1983,-,-,-,-,-,-,-,-,2010
96ae6a52,11.0,1991,-,-,-,-,-,-,-,-,2010
96af3ce8,2.0,1955,-,-,-,-,-,-,-,-,2010
96b4c0db,7.0,1953,-,-,-,-,-,-,-,-,2010
96bd89ee,11.0,1954,-,-,-,-,-,-,-,-,2010
96d43afd,12.0,1985,-,-,-,-,-,-,-,-,2010
96db74ba,7.0,1956,-,-,-,-,-,-,-,-,2010
9636088b,10.0,1987,-,-,-,-,-,-,-,-,2010
96359dc4,6.0,1980,-,-,-,-,-,-,-,-,2010
962fe688,7.0,1982,-,-,-,-,-,-,-,-,2010
962f1040,2.0,1959,-,-,-,-,-,-,-,-,2010
95b2f78a,11.0,1986,-,-,-,-,-,-,-,-,2010
95b66460,8.0,1980,-,-,-,-,-,-,-,-,2010
95d452dd,13.0,1985,-,-,-,-,-,-,-,-,2010
95d8eecc,9.0,1969,-,-,-,-,-,-,-,-,2010
95df44ba,10.0,1957,-,-,-,-,-,-,-,-,2010
95e11884,6.0,1951,-,-,-,-,-,-,-,-,2010
95e633db,3.0,1992,-,-,-,-,-,-,-,-,2010
95f102fc,17.0,1998,-,-,-,-,-,-,-,-,2010
95f724f9,11.0,1968,-,-,-,-,-,-,-,-,2010
95f7d4d6,12.0,1988,-,-,-,-,-,-,-,-,2010
95fa0267,1.0,1954,-,-,-,-,-,-,-,-,2010
96e3106f,16.0,1981,-,-,-,-,-,-,-,-,2010
95fd3c82,10.0,1994,-,-,-,-,-,-,-,-,2010
9604048e,10.0,1996,-,-,-,-,-,-,-,-,2010
96072ee3,16.0,1992,-,-,-,-,-,-,-,-,2010
96082300,16.0,1955,-,-,-,-,-,-,-,-,2010
9615a5a6,8.0,1963,-,-,-,-,-,-,-,-,2010
96172efd,13.0,1985,-,-,-,-,-,-,-,-,2010
961c9f83,3.0,1957,-,-,-,-,-,-,-,-,2010
96264b12,15.0,1981,-,-,-,-,-,-,-,-,2010
96265072,7.0,1990,-,-,-,-,-,-,-,-,2010
9628b8b6,17.0,1963,-,-,-,-,-,-,-,-,2010
962cfd23,8.0,1997,-,-,-,-,-,-,-,-,2010
962eb259,16.0,1993,-,-,-,-,-,-,-,-,2010
95fe4cce,12.0,1990,-,-,-,-,-,-,-,-,2010
984544a2,2.0,1987,-,-,-,-,-,-,-,-,2010
96e46324,13.0,1983,-,-,-,-,-,-,-,-,2010
96eb8df3,6.0,1985,-,-,-,-,-,-,-,-,2010
97a69523,4.0,1955,-,-,-,-,-,-,-,-,2010
97a6d540,11.0,1950,-,-,-,-,-,-,-,-,2010
97b04734,7.0,1980,-,-,-,-,-,-,-,-,2010
97c061f0,10.0,1964,-,-,-,-,-,-,-,-,2010
97c75aa8,9.0,1963,-,-,-,-,-,-,-,-,2010
97cd293b,13.0,1991,-,-,-,-,-,-,-,-,2010
97cfb6bf,14.0,1991,-,-,-,-,-,-,-,-,2010
97d34bda,7.0,1952,-,-,-,-,-,-,-,-,2010
97d78d64,15.0,1965,-,-,-,-,-,-,-,-,2010
97d9d297,11.0,1950,-,-,-,-,-,-,-,-,2010
97e121c1,5.0,1992,-,-,-,-,-,-,-,-,2010
97e80981,8.0,1968,-,-,-,-,-,-,-,-,2010
97f02a99,6.0,1984,-,-,-,-,-,-,-,-,2010
9803d0eb,6.0,1952,-,-,-,-,-,-,-,-,2010
9804f354,2.0,1959,-,-,-,-,-,-,-,-,2010
980c118d,11.0,1985,-,-,-,-,-,-,-,-,2010
98144822,14.0,1993,-,-,-,-,-,-,-,-,2010
981e62a4,6.0,1954,-,-,-,-,-,-,-,-,2010
98203094,8.0,1964,-,-,-,-,-,-,-,-,2010
