,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_rinpersoon
139,84cf3aad,couple with children,c287df82,partner in couple with children,0,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,84cf3aad_1990-01-01,"['c287df82', '3ecfc7de', 'f0a19adc', '9ce02f22']"
140,84cf3aad,couple with children,3ecfc7de,partner in couple with children,0,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,84cf3aad_1990-01-01,"['c287df82', '3ecfc7de', 'f0a19adc', '9ce02f22']"
141,84cf3aad,couple with children,f0a19adc,child living at home,0,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,84cf3aad_1990-01-01,"['c287df82', '3ecfc7de', 'f0a19adc', '9ce02f22']"
142,84cf3aad,couple with children,9ce02f22,child living at home,0,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,84cf3aad_1990-01-01,"['c287df82', '3ecfc7de', 'f0a19adc', '9ce02f22']"
143,62d1441f,single parent household,0f66bec7,parent in single parent household,0,2,1990-01-01,1991-01-01,1,1,,--,,--,62d1441f_1990-01-01,"['0f66bec7', '870e1532']"
144,62d1441f,single parent household,870e1532,child living at home,0,2,1990-01-01,1991-01-01,1,1,,--,,--,62d1441f_1990-01-01,"['0f66bec7', '870e1532']"
145,a7ec39ff,couple without children,9c292f29,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,a7ec39ff_1990-01-01,"['9c292f29', 'c85b38d8']"
146,a7ec39ff,couple without children,c85b38d8,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,a7ec39ff_1990-01-01,"['9c292f29', 'c85b38d8']"
147,4f087b3d,couple with children,c70f17db,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,4f087b3d_1990-01-01,"['c70f17db', '201b0565', '94c7184b', '2ecb427e', 'b45bb496']"
148,4f087b3d,couple with children,201b0565,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,4f087b3d_1990-01-01,"['c70f17db', '201b0565', '94c7184b', '2ecb427e', 'b45bb496']"
149,4f087b3d,couple with children,94c7184b,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,4f087b3d_1990-01-01,"['c70f17db', '201b0565', '94c7184b', '2ecb427e', 'b45bb496']"
150,4f087b3d,couple with children,2ecb427e,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,4f087b3d_1990-01-01,"['c70f17db', '201b0565', '94c7184b', '2ecb427e', 'b45bb496']"
151,4f087b3d,couple with children,b45bb496,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,4f087b3d_1990-01-01,"['c70f17db', '201b0565', '94c7184b', '2ecb427e', 'b45bb496']"
152,7d97b9f0,couple without children,cd698d09,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,7d97b9f0_1990-01-01,"['cd698d09', 'fbbcb456']"
153,7d97b9f0,couple without children,fbbcb456,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,7d97b9f0_1990-01-01,"['cd698d09', 'fbbcb456']"
154,8c956c29,couple without children,7ea2119e,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,8c956c29_1990-01-01,"['7ea2119e', '52ba2d04']"
155,8c956c29,couple without children,52ba2d04,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,8c956c29_1990-01-01,"['7ea2119e', '52ba2d04']"
156,062e49e9,single parent household,a5d88020,parent in single parent household,1,4,1990-01-01,1991-01-01,1,3,,--,,--,062e49e9_1990-01-01,"['a5d88020', '4551f63c', '1a42e2e9', 'f5126b48']"
157,062e49e9,single parent household,4551f63c,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,062e49e9_1990-01-01,"['a5d88020', '4551f63c', '1a42e2e9', 'f5126b48']"
158,062e49e9,single parent household,1a42e2e9,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,062e49e9_1990-01-01,"['a5d88020', '4551f63c', '1a42e2e9', 'f5126b48']"
159,062e49e9,single parent household,f5126b48,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,062e49e9_1990-01-01,"['a5d88020', '4551f63c', '1a42e2e9', 'f5126b48']"
160,be18f8be,couple without children,b31cdcdb,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,be18f8be_1990-01-01,"['b31cdcdb', 'e3ee2e3d']"
161,be18f8be,couple without children,e3ee2e3d,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,be18f8be_1990-01-01,"['b31cdcdb', 'e3ee2e3d']"
162,100e7e07,single parent household,761df28c,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,,--,,--,100e7e07_1990-01-01,"['761df28c', '0e30c262', '87262451']"
163,100e7e07,single parent household,0e30c262,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,100e7e07_1990-01-01,"['761df28c', '0e30c262', '87262451']"
164,100e7e07,single parent household,87262451,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,100e7e07_1990-01-01,"['761df28c', '0e30c262', '87262451']"
165,759c0a93,couple without children,741b384b,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,759c0a93_1990-01-01,"['741b384b', '2f0335cb']"
166,759c0a93,couple without children,2f0335cb,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,759c0a93_1990-01-01,"['741b384b', '2f0335cb']"
167,bdd0d539,single person household,3021edf4,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,bdd0d539_1990-01-01,['3021edf4']
168,7a53a3c6,single person household,ad20a108,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,7a53a3c6_1990-01-01,['ad20a108']
169,0dc2dd55,couple without children,972eff55,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,0dc2dd55_1990-01-01,"['972eff55', '5e610014']"
170,0dc2dd55,couple without children,5e610014,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,0dc2dd55_1990-01-01,"['972eff55', '5e610014']"
171,ddf33ad3,single person household,28a097ab,single person,1,1,1990-01-01,1991-01-01,1,0,,--,,--,ddf33ad3_1990-01-01,['28a097ab']
172,7bfd8c0c,single parent household,6c7764d8,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,,--,,--,7bfd8c0c_1990-01-01,"['6c7764d8', '2707d4e0', '21ecd92b']"
173,7bfd8c0c,single parent household,2707d4e0,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,7bfd8c0c_1990-01-01,"['6c7764d8', '2707d4e0', '21ecd92b']"
174,7bfd8c0c,single parent household,21ecd92b,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,7bfd8c0c_1990-01-01,"['6c7764d8', '2707d4e0', '21ecd92b']"
175,890f5cfe,single person household,d5268abb,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,890f5cfe_1990-01-01,['d5268abb']
176,81dc7733,couple without children,a89314ac,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,81dc7733_1990-01-01,"['a89314ac', '9554b54a']"
177,81dc7733,couple without children,9554b54a,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,81dc7733_1990-01-01,"['a89314ac', '9554b54a']"
178,1db0cd85,couple with children,c2921c9d,partner in couple with children,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,1db0cd85_1990-01-01,"['c2921c9d', '8d478736', '4d5f864d']"
179,1db0cd85,couple with children,8d478736,partner in couple with children,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,1db0cd85_1990-01-01,"['c2921c9d', '8d478736', '4d5f864d']"
180,1db0cd85,couple with children,4d5f864d,child living at home,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,1db0cd85_1990-01-01,"['c2921c9d', '8d478736', '4d5f864d']"
181,d5d72785,single person household,56b25cd7,single person,1,1,1990-01-01,1991-01-01,1,0,,--,,--,d5d72785_1990-01-01,['56b25cd7']
182,4a40e9d6,couple without children,b58fe046,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,4a40e9d6_1990-01-01,"['b58fe046', '934a8721']"
183,4a40e9d6,couple without children,934a8721,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,4a40e9d6_1990-01-01,"['b58fe046', '934a8721']"
184,ed2b6967,couple with children,0d302242,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,ed2b6967_1990-01-01,"['0d302242', 'd13d415e', '5d71be0c', 'ca9fd164']"
185,ed2b6967,couple with children,d13d415e,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,ed2b6967_1990-01-01,"['0d302242', 'd13d415e', '5d71be0c', 'ca9fd164']"
186,ed2b6967,couple with children,5d71be0c,child living at home,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,ed2b6967_1990-01-01,"['0d302242', 'd13d415e', '5d71be0c', 'ca9fd164']"
187,ed2b6967,couple with children,ca9fd164,child living at home,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,ed2b6967_1990-01-01,"['0d302242', 'd13d415e', '5d71be0c', 'ca9fd164']"
188,eb8f89c0,single parent household,f435ebc1,parent in single parent household,1,3,1990-01-01,1991-01-01,1,2,,--,,--,eb8f89c0_1990-01-01,"['f435ebc1', 'd9eda59d', '2061558e']"
189,eb8f89c0,single parent household,d9eda59d,child living at home,1,3,1990-01-01,1991-01-01,1,2,,--,,--,eb8f89c0_1990-01-01,"['f435ebc1', 'd9eda59d', '2061558e']"
190,eb8f89c0,single parent household,2061558e,child living at home,1,3,1990-01-01,1991-01-01,1,2,,--,,--,eb8f89c0_1990-01-01,"['f435ebc1', 'd9eda59d', '2061558e']"
191,ff5ebf96,couple with children,678c09b8,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,ff5ebf96_1990-01-01,"['678c09b8', 'd487548b', '99cb489e', '73f902fd', 'ff6b9882']"
192,ff5ebf96,couple with children,d487548b,partner in couple with children,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,ff5ebf96_1990-01-01,"['678c09b8', 'd487548b', '99cb489e', '73f902fd', 'ff6b9882']"
193,ff5ebf96,couple with children,99cb489e,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,ff5ebf96_1990-01-01,"['678c09b8', 'd487548b', '99cb489e', '73f902fd', 'ff6b9882']"
194,ff5ebf96,couple with children,73f902fd,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,ff5ebf96_1990-01-01,"['678c09b8', 'd487548b', '99cb489e', '73f902fd', 'ff6b9882']"
195,ff5ebf96,couple with children,ff6b9882,child living at home,0,5,1990-01-01,1991-01-01,2,3,2015.0,01,2010.0,05,ff5ebf96_1990-01-01,"['678c09b8', 'd487548b', '99cb489e', '73f902fd', 'ff6b9882']"
196,1b10bc97,single person household,841030bd,single person,1,1,1990-01-01,1991-01-01,1,0,,--,,--,1b10bc97_1990-01-01,['841030bd']
197,98c789a8,single person household,cf188e9e,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,98c789a8_1990-01-01,['cf188e9e']
198,ea1d5d78,single person household,678a040d,single person,1,1,1990-01-01,1991-01-01,1,0,,--,,--,ea1d5d78_1990-01-01,['678a040d']
199,693f7a41,couple without children,359722c1,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,693f7a41_1990-01-01,"['359722c1', 'f069856a']"
200,693f7a41,couple without children,f069856a,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,693f7a41_1990-01-01,"['359722c1', 'f069856a']"
201,6f4cea9d,single parent household,6fabb65e,parent in single parent household,0,3,1990-01-01,1991-01-01,1,2,,--,,--,6f4cea9d_1990-01-01,"['6fabb65e', 'c338ceb1', '19fb8f76']"
202,6f4cea9d,single parent household,c338ceb1,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,6f4cea9d_1990-01-01,"['6fabb65e', 'c338ceb1', '19fb8f76']"
203,6f4cea9d,single parent household,19fb8f76,child living at home,0,3,1990-01-01,1991-01-01,1,2,,--,,--,6f4cea9d_1990-01-01,"['6fabb65e', 'c338ceb1', '19fb8f76']"
204,cb8a8b0d,couple with children,3f4b9328,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,cb8a8b0d_1990-01-01,"['3f4b9328', '6683d80c', '20196197']"
205,cb8a8b0d,couple with children,6683d80c,partner in couple with children,0,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,cb8a8b0d_1990-01-01,"['3f4b9328', '6683d80c', '20196197']"
206,cb8a8b0d,couple with children,20196197,child living at home,0,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,cb8a8b0d_1990-01-01,"['3f4b9328', '6683d80c', '20196197']"
207,fc4fdd10,couple without children,91a48532,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,fc4fdd10_1990-01-01,"['91a48532', '46b505a6']"
208,fc4fdd10,couple without children,46b505a6,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,fc4fdd10_1990-01-01,"['91a48532', '46b505a6']"
209,8025da67,single parent household,c8625a2a,parent in single parent household,1,3,1990-01-01,1991-01-01,1,2,,--,,--,8025da67_1990-01-01,"['c8625a2a', '56f21f55', '8e4c24e7']"
210,8025da67,single parent household,56f21f55,child living at home,1,3,1990-01-01,1991-01-01,1,2,,--,,--,8025da67_1990-01-01,"['c8625a2a', '56f21f55', '8e4c24e7']"
211,8025da67,single parent household,8e4c24e7,child living at home,1,3,1990-01-01,1991-01-01,1,2,,--,,--,8025da67_1990-01-01,"['c8625a2a', '56f21f55', '8e4c24e7']"
212,562da4fb,couple with children,ce9427ee,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,562da4fb_1990-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757']"
213,562da4fb,couple with children,d7aa5f87,partner in couple with children,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,562da4fb_1990-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757']"
214,562da4fb,couple with children,0cb80b58,child living at home,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,562da4fb_1990-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757']"
215,562da4fb,couple with children,e11d0757,child living at home,1,4,1990-01-01,1991-01-01,2,2,2015.0,01,2010.0,05,562da4fb_1990-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757']"
216,fc09c0ee,couple with children,a065a60e,partner in couple with children,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,fc09c0ee_1990-01-01,"['a065a60e', 'd1e4b544', '2e034bc2']"
217,fc09c0ee,couple with children,d1e4b544,partner in couple with children,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,fc09c0ee_1990-01-01,"['a065a60e', 'd1e4b544', '2e034bc2']"
218,fc09c0ee,couple with children,2e034bc2,child living at home,1,3,1990-01-01,1991-01-01,2,1,2015.0,01,2010.0,05,fc09c0ee_1990-01-01,"['a065a60e', 'd1e4b544', '2e034bc2']"
219,f848da2c,single parent household,245acfda,parent in single parent household,1,4,1990-01-01,1991-01-01,1,3,,--,,--,f848da2c_1990-01-01,"['245acfda', '140ccda3', '710c492f', '24f5df1e']"
220,f848da2c,single parent household,140ccda3,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,f848da2c_1990-01-01,"['245acfda', '140ccda3', '710c492f', '24f5df1e']"
221,f848da2c,single parent household,710c492f,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,f848da2c_1990-01-01,"['245acfda', '140ccda3', '710c492f', '24f5df1e']"
222,f848da2c,single parent household,24f5df1e,child living at home,1,4,1990-01-01,1991-01-01,1,3,,--,,--,f848da2c_1990-01-01,"['245acfda', '140ccda3', '710c492f', '24f5df1e']"
223,cbfb6ab4,single parent household,d2e93468,parent in single parent household,0,4,1990-01-01,1991-01-01,1,3,,--,,--,cbfb6ab4_1990-01-01,"['d2e93468', 'd778175c', 'ac9dc132', '1eb88f50']"
224,cbfb6ab4,single parent household,d778175c,child living at home,0,4,1990-01-01,1991-01-01,1,3,,--,,--,cbfb6ab4_1990-01-01,"['d2e93468', 'd778175c', 'ac9dc132', '1eb88f50']"
225,cbfb6ab4,single parent household,ac9dc132,child living at home,0,4,1990-01-01,1991-01-01,1,3,,--,,--,cbfb6ab4_1990-01-01,"['d2e93468', 'd778175c', 'ac9dc132', '1eb88f50']"
226,cbfb6ab4,single parent household,1eb88f50,child living at home,0,4,1990-01-01,1991-01-01,1,3,,--,,--,cbfb6ab4_1990-01-01,"['d2e93468', 'd778175c', 'ac9dc132', '1eb88f50']"
227,2161b400,single person household,17f5c34f,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,2161b400_1990-01-01,['17f5c34f']
228,84e317f0,couple without children,2c355d86,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,84e317f0_1990-01-01,"['2c355d86', '6c0cae68']"
229,84e317f0,couple without children,6c0cae68,partner in couple without children,0,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,84e317f0_1990-01-01,"['2c355d86', '6c0cae68']"
230,8221a77b,couple without children,4332d9a0,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,8221a77b_1990-01-01,"['4332d9a0', 'f5925e77']"
231,8221a77b,couple without children,f5925e77,partner in couple without children,1,2,1990-01-01,1991-01-01,2,0,2015.0,01,2010.0,05,8221a77b_1990-01-01,"['4332d9a0', 'f5925e77']"
232,a9bbfbdb,single person household,ed1382a2,single person,0,1,1990-01-01,1991-01-01,1,0,,--,,--,a9bbfbdb_1990-01-01,['ed1382a2']
233,d51322ef,couple without children,71ed4a86,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,2015.0,01,2010.0,05,d51322ef_1991-01-01,"['71ed4a86', '2ed687a6']"
234,d51322ef,couple without children,2ed687a6,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,2015.0,01,2010.0,05,d51322ef_1991-01-01,"['71ed4a86', '2ed687a6']"
235,5e5f17bb,single parent household,cc883317,parent in single parent household,0,2,1991-01-01,1992-01-01,1,1,,--,,--,5e5f17bb_1991-01-01,"['cc883317', 'b8b85917']"
236,5e5f17bb,single parent household,b8b85917,child living at home,0,2,1991-01-01,1992-01-01,1,1,,--,,--,5e5f17bb_1991-01-01,"['cc883317', 'b8b85917']"
237,3a7629b9,single person household,cc497336,single person,0,1,1991-01-01,1992-01-01,1,0,,--,,--,3a7629b9_1991-01-01,['cc497336']
238,ec41be7d,single parent household,63d409b8,parent in single parent household,0,3,1991-01-01,1992-01-01,1,2,,--,,--,ec41be7d_1991-01-01,"['63d409b8', '55a4503d', 'c32be144']"
239,ec41be7d,single parent household,55a4503d,child living at home,0,3,1991-01-01,1992-01-01,1,2,,--,,--,ec41be7d_1991-01-01,"['63d409b8', '55a4503d', 'c32be144']"
240,ec41be7d,single parent household,c32be144,child living at home,0,3,1991-01-01,1992-01-01,1,2,,--,,--,ec41be7d_1991-01-01,"['63d409b8', '55a4503d', 'c32be144']"
241,e94bc627,couple with children,9c1c5278,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1991-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
242,e94bc627,couple with children,1206949c,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1991-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
243,e94bc627,couple with children,d17ac422,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1991-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
244,e94bc627,couple with children,afb1d667,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1991-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
245,e94bc627,couple with children,e3e7553d,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1991-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
246,d24d2d17,couple with children,254f7859,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1991-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
247,d24d2d17,couple with children,66e9ba2b,partner in couple with children,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1991-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
248,d24d2d17,couple with children,30197924,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1991-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
249,d24d2d17,couple with children,f99b413e,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1991-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
250,d24d2d17,couple with children,caffcfd9,child living at home,1,5,1991-01-01,1992-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1991-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
251,62fe1928,couple without children,62e811bb,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,2015.0,01,2010.0,05,62fe1928_1991-01-01,"['62e811bb', 'be0a58d4']"
252,62fe1928,couple without children,be0a58d4,partner in couple without children,0,2,1991-01-01,1992-01-01,2,0,2015.0,01,2010.0,05,62fe1928_1991-01-01,"['62e811bb', 'be0a58d4']"
253,08af5dc9,single person household,b8432ead,single person,1,1,1991-01-01,1992-01-01,1,0,,--,,--,08af5dc9_1991-01-01,['b8432ead']
254,1226ed24,single person household,4bfb08e0,single person,0,1,1991-01-01,1992-01-01,1,0,,--,,--,1226ed24_1991-01-01,['4bfb08e0']
255,c6187a91,couple without children,461f62ba,partner in couple without children,1,2,1991-01-01,1992-01-01,2,0,2015.0,01,2010.0,05,c6187a91_1991-01-01,"['461f62ba', '36677213']"
