rinpersoon,year,num_employed_months,num_firms_worked_at,average_salary_while_employed
01535ca4,2016,5,4,7726.8
01535ca4,2017,5,4,5110.0
01535ca4,2018,4,3,3954.0
01535ca4,2019,5,4,6738.8
01535ca4,2020,3,2,7479.333333333333
0154fc64,2010,5,5,7399.6
0154fc64,2011,3,3,6284.666666666667
0154fc64,2012,5,5,6692.8
0154fc64,2013,3,3,6090.0
0154fc64,2014,3,3,5139.333333333333
0154fc64,2015,4,4,6886.5
0154fc64,2016,5,5,5593.0
0154fc64,2017,4,4,6669.5
0154fc64,2018,4,4,6777.75
0154fc64,2019,5,5,6257.0
0154fc64,2020,4,4,3021.5
01552407,2010,5,4,4406.6
01552407,2011,4,3,4172.5
01552407,2012,5,4,2568.6
01552407,2013,5,4,5195.4
01552407,2014,4,3,4750.25
01552407,2015,4,4,4400.25
01552407,2016,4,4,7354.0
01552407,2017,4,4,5598.0
01552407,2018,5,5,5120.0
01552407,2019,3,3,7684.0
01552407,2020,5,5,5937.8
015b01db,2010,5,5,5413.8
015b01db,2011,5,5,6302.0
015b01db,2012,3,3,6969.666666666667
015b01db,2013,4,4,6436.25
015b01db,2014,4,4,7641.75
015b01db,2015,5,5,5287.2
015b01db,2016,4,4,6245.0
015b01db,2017,3,3,5207.0
015b01db,2018,3,3,6377.666666666667
015b01db,2019,3,3,3815.0
015b01db,2020,5,5,4242.4
015b95f6,2010,3,3,6824.333333333333
015b95f6,2011,5,5,4973.4
015b95f6,2012,4,4,4745.0
015b95f6,2013,4,4,5191.5
015b95f6,2014,5,5,6296.0
015b95f6,2015,3,3,4879.0
015b95f6,2016,5,5,6041.8
015b95f6,2017,4,4,4347.75
015b95f6,2018,5,5,5439.4
015b95f6,2019,5,5,5068.8
015b95f6,2020,4,4,6262.5
015ccec2,2010,4,4,6767.75
015ccec2,2011,4,4,4680.5
015ccec2,2012,4,4,6002.25
015ccec2,2013,4,4,6685.0
015ccec2,2014,5,5,6682.2
015ccec2,2015,5,5,5221.6
015ccec2,2016,4,4,2878.5
015ccec2,2017,4,4,7013.5
015ccec2,2018,4,3,5335.75
015ccec2,2019,3,3,5356.0
015ccec2,2020,5,5,5750.8
015db3b9,2010,5,4,4559.2
015db3b9,2011,4,3,5160.5
015db3b9,2012,5,4,5539.8
015db3b9,2013,4,4,4355.75
015db3b9,2014,5,5,5181.8
015db3b9,2015,3,3,4927.666666666667
015db3b9,2016,4,4,6201.25
015db3b9,2017,4,4,4136.5
015db3b9,2018,5,5,4074.2
015db3b9,2019,3,3,4481.666666666667
015db3b9,2020,5,4,6210.8
01676d27,2010,4,4,4101.25
01676d27,2011,4,4,6704.75
01676d27,2012,4,4,6022.75
01676d27,2013,5,5,4967.8
01676d27,2014,4,4,3891.75
01676d27,2015,4,4,4096.5
01676d27,2016,4,4,5710.5
01676d27,2017,3,3,5668.666666666667
01676d27,2018,5,5,4732.8
01676d27,2019,3,3,6574.333333333333
01676d27,2020,5,5,6436.2
01799c36,2010,3,3,4259.333333333333
01799c36,2011,4,4,7485.75
01799c36,2012,5,5,5298.2
01799c36,2013,3,3,6707.666666666667
01799c36,2014,5,5,7401.6
01799c36,2015,3,3,6117.666666666667
01799c36,2016,4,4,3232.0
01799c36,2017,5,5,6980.8
01799c36,2018,5,5,5921.8
01799c36,2019,4,4,5720.0
01799c36,2020,5,5,7568.8
017d561c,2010,1,1,4911.0
017d561c,2011,5,5,7726.2
017d561c,2012,4,4,6332.0
017d561c,2013,5,5,7826.6
017d561c,2014,3,3,4339.666666666667
017d561c,2015,5,5,2682.6
017d561c,2016,4,4,4464.0
017d561c,2017,5,5,4650.6
017d561c,2018,5,5,4207.2
017d561c,2019,3,3,4671.666666666667
017d561c,2020,5,5,5364.2
017f5a1a,2010,5,5,3345.6
017f5a1a,2011,2,2,2227.5
017f5a1a,2012,3,3,2939.333333333333
017f5a1a,2013,4,4,6282.0
017f5a1a,2014,4,4,6644.25
017f5a1a,2015,4,4,7374.75
017f5a1a,2016,4,4,4166.0
017f5a1a,2017,4,4,6969.75
017f5a1a,2018,4,4,4340.5
017f5a1a,2019,4,4,3666.25
017f5a1a,2020,4,4,5556.75
01810df3,2010,5,5,4465.2
01810df3,2011,5,5,6232.8
01810df3,2012,5,5,6604.2
01810df3,2013,4,4,5788.75
01810df3,2014,5,5,4759.8
01810df3,2015,5,5,6697.8
01810df3,2016,5,5,4455.6
01810df3,2017,4,4,5690.75
01810df3,2018,3,3,6906.0
01810df3,2019,4,3,5842.25
01810df3,2020,3,3,5119.0
01920b99,2010,5,5,5247.2
01920b99,2011,4,4,3549.25
01920b99,2012,5,5,5834.6
01920b99,2013,3,3,6097.333333333333
01920b99,2014,5,4,6215.0
01920b99,2015,3,2,4762.0
01920b99,2016,5,4,7249.8
01920b99,2017,5,4,3166.8
01920b99,2018,4,3,6565.75
01920b99,2019,4,4,6538.5
01920b99,2020,4,4,4680.75
01a0777a,2010,4,4,8077.5
01a0777a,2011,4,4,6206.0
01a0777a,2012,4,4,5029.5
01a0777a,2013,5,5,6368.0
01a0777a,2014,4,4,3137.75
01a0777a,2015,4,4,4368.5
01a0777a,2016,3,3,4222.333333333333
01a0777a,2017,4,4,5358.0
01a0777a,2018,5,5,6825.4
01a0777a,2019,5,5,5577.2
01a0777a,2020,4,4,7969.5
01a8978d,2010,5,4,7070.2
01a8978d,2011,3,3,2641.0
01a8978d,2012,5,5,6383.2
01a8978d,2013,5,5,5086.0
01a8978d,2014,3,3,5141.666666666667
01a8978d,2015,4,4,6140.75
01a8978d,2016,5,5,5508.6
01a8978d,2017,5,5,4624.0
01a8978d,2018,2,2,5621.5
01a8978d,2019,5,4,6234.8
01a8978d,2020,5,4,4946.2
01a9d2a2,2010,4,3,8606.5
01a9d2a2,2011,5,4,6384.2
01a9d2a2,2012,4,3,6626.5
01a9d2a2,2013,3,3,6615.666666666667
01a9d2a2,2014,4,4,3093.5
01a9d2a2,2015,4,4,5904.5
01a9d2a2,2016,5,5,6255.4
01a9d2a2,2017,5,5,6190.6
01a9d2a2,2018,3,3,6843.666666666667
01a9d2a2,2019,4,4,5486.0
01a9d2a2,2020,4,4,6756.0
01b0b28d,2010,5,5,5983.0
01b0b28d,2011,4,4,5696.0
01b0b28d,2012,3,3,3160.6666666666665
01b0b28d,2013,4,3,4126.25
01b0b28d,2014,4,3,6193.0
01b0b28d,2015,5,4,4237.6
01b0b28d,2016,4,3,7924.25
01b0b28d,2017,4,3,3418.75
01b0b28d,2018,3,3,8354.333333333334
01b0b28d,2019,5,5,5427.0
01b0b28d,2020,3,3,4657.0
01b2f964,2010,4,4,1886.25
01b2f964,2011,4,4,5567.5
01b2f964,2012,2,2,6020.5
01b2f964,2013,4,3,7111.25
01b2f964,2014,5,4,4031.0
01b2f964,2015,3,2,5374.0
01b2f964,2016,5,4,4974.0
01b2f964,2017,5,4,7840.0
01b2f964,2018,4,3,3203.75
01b2f964,2019,4,4,3570.25
01b2f964,2020,4,4,4755.75
01b3369c,2010,5,5,5247.0
01b3369c,2011,4,4,3744.0
01b3369c,2012,3,3,4266.333333333333
01b3369c,2013,5,5,6608.8
01b3369c,2014,4,4,6046.25
01b3369c,2015,3,3,2342.0
01b3369c,2016,4,4,7412.75
01b3369c,2017,5,5,7481.8
01b3369c,2018,3,3,5726.333333333333
01b3369c,2019,4,3,4828.0
01b3369c,2020,4,3,5612.25
01b6a095,2010,3,3,4385.0
01b6a095,2011,4,4,6192.0
01b6a095,2012,5,5,7800.0
01b6a095,2013,3,3,3468.0
01b6a095,2014,4,4,6122.75
01b6a095,2015,4,4,4224.0
01b6a095,2016,5,5,4069.8
01b6a095,2017,3,3,5558.0
01b6a095,2018,4,4,4681.5
01b6a095,2019,5,5,6615.0
01b6a095,2020,5,5,2912.8
01bdf583,2010,5,5,5765.4
01bdf583,2011,5,5,5371.6
01bdf583,2012,5,5,6732.6
01bdf583,2013,3,3,6521.0
01bdf583,2014,5,5,3864.0
01bdf583,2015,4,4,5172.5
01bdf583,2016,4,3,4441.75
01bdf583,2017,4,4,5709.25
01bdf583,2018,4,4,7547.75
01bdf583,2019,4,4,3704.5
01bdf583,2020,4,4,5440.75
01c140b9,2010,4,4,5723.0
01c140b9,2011,5,5,4248.0
01c140b9,2012,5,5,6265.2
01c140b9,2013,4,4,6891.25
01c140b9,2014,4,4,5283.75
01c140b9,2015,5,4,4370.8
01c140b9,2016,5,4,3567.4
01c140b9,2017,4,3,6674.5
01c140b9,2018,3,3,8364.0
01c140b9,2019,5,5,5554.0
01c140b9,2020,5,5,4357.8
01ced5f8,2010,4,4,6632.5
01ced5f8,2011,3,3,7820.666666666667
01ced5f8,2012,4,4,3783.25
01ced5f8,2013,4,4,3394.5
01ced5f8,2014,4,4,6500.25
01ced5f8,2015,5,5,2995.2
01ced5f8,2016,4,4,5104.0
01ced5f8,2017,3,3,5407.333333333333
01ced5f8,2018,4,4,6565.75
01ced5f8,2019,4,4,5844.25
01ced5f8,2020,3,3,3739.3333333333335
01d0122a,2010,5,5,6309.2
01d0122a,2011,5,5,6562.0
01d0122a,2012,5,5,5505.6
01d0122a,2013,5,5,4700.6
01d0122a,2014,3,3,4769.333333333333
01d0122a,2015,4,3,6124.0
01d0122a,2016,4,4,6608.0
01d0122a,2017,5,5,4239.0
01d0122a,2018,4,4,4925.75
01d0122a,2019,3,3,4018.3333333333335
01d0122a,2020,5,5,6034.8
01d8885b,2010,5,5,3427.4
01d8885b,2011,4,4,3104.5
01d8885b,2012,3,3,3823.0
01d8885b,2013,4,4,3899.5
01d8885b,2014,5,5,4980.0
01d8885b,2015,4,4,7178.75
01d8885b,2016,5,5,6295.6
01d8885b,2017,4,4,5766.0
01d8885b,2018,4,4,3255.25
01d8885b,2019,4,4,8396.0
01d8885b,2020,4,4,5767.5
01d9b190,2010,4,4,5770.0
01d9b190,2011,3,3,7605.333333333333
01d9b190,2012,3,3,4327.333333333333
01d9b190,2013,4,4,4654.25
01d9b190,2014,4,4,5184.25
01d9b190,2015,4,4,7261.5
01d9b190,2016,5,5,5168.6
01d9b190,2017,3,3,6892.333333333333
01d9b190,2018,5,5,5075.8
01d9b190,2019,5,5,6281.6
01d9b190,2020,3,3,8312.333333333334
01dc1103,2010,5,5,3756.2
01dc1103,2011,4,4,4950.0
01dc1103,2012,5,5,4591.2
01dc1103,2013,4,4,5292.5
01dc1103,2014,5,5,7365.6
01dc1103,2015,3,3,5745.666666666667
01dc1103,2016,4,4,7492.5
01dc1103,2017,3,3,3866.3333333333335
01dc1103,2018,4,4,6550.0
01dc1103,2019,5,5,3180.4
01dc1103,2020,5,5,3077.4
01e926e9,2010,5,5,6063.2
01e926e9,2011,4,4,5778.25
01e926e9,2012,2,2,5355.5
01e926e9,2013,5,5,5595.4
01e926e9,2014,3,3,6707.0
01e926e9,2015,4,4,7004.25
01e926e9,2016,3,3,4585.333333333333
01e926e9,2017,5,5,5062.2
01e926e9,2018,4,4,6726.25
01e926e9,2019,5,5,6871.2
01e926e9,2020,5,5,5721.8
01f3a85f,2010,3,3,5758.333333333333
01f3a85f,2011,5,5,4973.0
01f3a85f,2012,4,4,3712.5
01f3a85f,2013,3,3,5629.333333333333
01f3a85f,2014,4,4,6319.5
01f3a85f,2015,4,4,3951.25
01f3a85f,2016,4,4,6378.75
01f3a85f,2017,5,5,8131.4
01f3a85f,2018,5,5,8101.4
01f3a85f,2019,5,5,6828.8
01f3a85f,2020,5,5,4951.4
01f85951,2010,3,3,4358.666666666667
01f85951,2011,3,3,3588.6666666666665
01f85951,2012,5,5,4460.2
01f85951,2013,5,5,5792.2
01f85951,2014,2,2,4045.5
01f85951,2015,5,5,4321.6
01f85951,2016,5,5,6749.2
01f85951,2017,3,3,5240.666666666667
01f85951,2018,3,3,6385.666666666667
01f85951,2019,4,4,4509.75
01f85951,2020,5,5,3596.0
01fb1bc9,2010,4,4,6284.0
01fb1bc9,2011,5,5,6471.6
01fb1bc9,2012,4,4,5016.5
01fb1bc9,2013,4,4,6470.25
01fb1bc9,2014,4,4,5319.25
01fb1bc9,2015,3,2,3579.6666666666665
01fb1bc9,2016,5,4,2735.8
01fb1bc9,2017,3,2,3512.6666666666665
01fb1bc9,2018,4,3,5493.25
01fb1bc9,2019,4,4,3457.0
01fb1bc9,2020,4,4,7496.25
01ff6239,2010,5,4,3319.2
01ff6239,2011,5,4,4835.8
01ff6239,2012,5,4,3024.6
01ff6239,2013,5,4,4793.2
01ff6239,2014,5,4,7638.0
01ff6239,2015,4,3,5877.5
01ff6239,2016,5,4,5748.4
01ff6239,2017,4,4,4876.25
01ff6239,2018,4,4,5866.25
01ff6239,2019,4,4,4723.75
01ff6239,2020,4,3,5482.0
020ad9c6,2010,4,4,7916.75
020ad9c6,2011,4,4,5613.75
020ad9c6,2012,4,4,3751.5
020ad9c6,2013,4,4,4546.75
020ad9c6,2014,4,4,4102.0
020ad9c6,2015,4,3,4989.5
020ad9c6,2016,4,4,6789.75
020ad9c6,2017,5,5,6939.6
020ad9c6,2018,5,5,6304.6
020ad9c6,2019,5,5,7825.2
020ad9c6,2020,4,4,4597.5
020c0daf,2010,4,4,6672.75
020c0daf,2011,4,4,4090.5
020c0daf,2012,5,5,4108.6
020c0daf,2013,3,3,7556.666666666667
020c0daf,2014,5,4,6124.8
020c0daf,2015,4,4,4323.25
020c0daf,2016,4,4,6687.5
020c0daf,2017,4,4,4372.5
020c0daf,2018,4,4,6092.25
020c0daf,2019,4,4,5691.75
020c0daf,2020,4,4,5224.75
020d3429,2010,3,3,5421.333333333333
020d3429,2011,4,4,6467.0
020d3429,2012,3,3,9115.0
020d3429,2013,4,4,4744.0
020d3429,2014,5,5,4412.4
020d3429,2015,3,3,4238.0
020d3429,2016,5,5,4890.8
020d3429,2017,3,3,4641.666666666667
020d3429,2018,4,4,3808.0
020d3429,2019,5,5,3973.8
020d3429,2020,5,5,7147.8
020d7395,2010,4,4,3294.0
020d7395,2011,4,4,5966.0
020d7395,2012,4,4,7079.5
020d7395,2013,5,5,6168.8
020d7395,2014,4,4,5993.75
020d7395,2015,5,5,2618.0
020d7395,2016,4,4,1756.0
020d7395,2017,3,3,4804.333333333333
020d7395,2018,4,4,4403.25
020d7395,2019,4,4,3762.75
020d7395,2020,3,3,6067.0
02117e39,2010,5,5,6058.2
02117e39,2011,2,2,7610.0
02117e39,2012,4,4,5124.0
02117e39,2013,5,5,3675.8
02117e39,2014,4,4,3589.25
02117e39,2015,5,5,3659.8
02117e39,2016,4,4,6580.25
02117e39,2017,4,4,6773.0
02117e39,2018,4,4,2576.0
02117e39,2019,5,5,4599.4
02117e39,2020,4,4,2935.5
021227ce,2010,5,4,4870.0
021227ce,2011,4,3,5488.75
021227ce,2012,4,3,4249.75
021227ce,2013,4,3,5574.5
021227ce,2014,5,4,4031.8
021227ce,2015,5,4,3354.6
021227ce,2016,5,4,5871.4
021227ce,2017,2,2,2593.5
021227ce,2018,5,5,4767.2
021227ce,2019,4,4,4676.0
021227ce,2020,4,4,6752.5
022825d7,2010,4,4,6634.25
022825d7,2011,5,5,4596.4
022825d7,2012,3,3,6669.666666666667
022825d7,2013,4,4,7332.75
022825d7,2014,4,4,5354.25
022825d7,2015,4,4,4624.25
022825d7,2016,5,5,6395.6
022825d7,2017,2,2,2681.0
022825d7,2018,4,4,3947.0
022825d7,2019,3,3,2533.333333333333
022825d7,2020,3,3,6524.0
022add7c,2010,3,2,4539.0
022add7c,2011,4,3,5100.0
022add7c,2012,5,4,6335.4
022add7c,2013,3,2,4184.666666666667
022add7c,2014,5,4,4321.8
022add7c,2015,2,2,2980.5
022add7c,2016,4,4,6377.25
022add7c,2017,3,3,5535.666666666667
022add7c,2018,4,4,5910.75
022add7c,2019,4,3,4483.75
022add7c,2020,4,3,7341.25
022b769d,2010,3,3,6941.333333333333
022b769d,2011,3,3,5005.666666666667
022b769d,2012,4,4,6213.75
022b769d,2013,5,5,5972.8
022b769d,2014,3,3,7296.333333333333
022b769d,2015,5,5,6497.6
022b769d,2016,2,2,6856.0
022b769d,2017,5,5,6641.2
022b769d,2018,5,5,6407.6
022b769d,2019,3,3,5742.333333333333
022b769d,2020,3,3,6188.666666666667
022bd910,2010,5,5,4328.6
022bd910,2011,4,4,4122.25
022bd910,2012,4,4,7900.75
022bd910,2013,5,5,4163.8
022bd910,2014,3,3,2727.0
022bd910,2015,5,5,6299.6
022bd910,2016,5,5,6982.6
022bd910,2017,5,5,5226.6
022bd910,2018,4,4,2876.25
022bd910,2019,5,5,4142.4
022bd910,2020,4,4,5606.25
0236be40,2010,4,3,6010.75
0236be40,2011,5,4,4126.4
0236be40,2012,5,4,4062.8
0236be40,2013,4,3,6898.25
0236be40,2014,4,3,3680.0
0236be40,2015,5,4,7488.2
0236be40,2016,3,3,3641.6666666666665
0236be40,2017,5,4,3965.8
0236be40,2018,4,3,4816.5
0236be40,2019,5,4,5374.0
0236be40,2020,5,4,5182.2
023740c0,2010,5,5,5211.6
023740c0,2011,4,4,5613.75
023740c0,2012,5,5,3488.2
023740c0,2013,4,4,8532.0
023740c0,2014,4,4,6728.5
023740c0,2015,4,4,3153.0
023740c0,2016,4,4,6272.5
023740c0,2017,5,5,5495.6
023740c0,2018,4,4,3147.5
023740c0,2019,5,5,4835.4
023740c0,2020,4,4,4322.25
0238dc56,2010,4,4,5291.5
0238dc56,2011,4,4,4653.5
0238dc56,2012,4,4,5534.25
0238dc56,2013,5,5,6846.8
0238dc56,2014,3,3,5648.666666666667
0238dc56,2015,5,5,4584.8
0238dc56,2016,5,5,8553.2
0238dc56,2017,5,5,5376.6
0238dc56,2018,4,4,4359.0
0238dc56,2019,3,3,5464.333333333333
0238dc56,2020,4,4,5568.75
023dab25,2010,5,5,5032.4
023dab25,2011,3,3,6145.333333333333
023dab25,2012,5,5,5212.6
023dab25,2013,5,5,5476.6
023dab25,2014,4,4,5430.75
023dab25,2015,5,5,3986.4
023dab25,2016,5,5,5169.0
023dab25,2017,4,4,4829.75
023dab25,2018,4,4,6594.5
023dab25,2019,4,4,2191.25
023dab25,2020,4,4,3305.5
0248a18b,2010,5,4,3992.6
0248a18b,2011,5,4,6415.2
0248a18b,2012,4,3,4515.0
0248a18b,2013,4,3,3913.5
0248a18b,2014,4,3,3216.0
0248a18b,2015,5,4,4753.8
0248a18b,2016,3,3,6934.666666666667
0248a18b,2017,3,3,5647.666666666667
0248a18b,2018,3,3,6402.666666666667
0248a18b,2019,4,3,6072.5
0248a18b,2020,5,4,6045.2
02572f57,2010,3,3,5284.0
02572f57,2011,5,5,5286.2
02572f57,2012,5,5,3854.6
02572f57,2013,4,4,5552.25
02572f57,2014,3,3,7635.0
02572f57,2015,4,4,6902.75
02572f57,2016,4,3,5996.25
02572f57,2017,4,4,7022.0
02572f57,2018,4,4,5508.0
02572f57,2019,5,5,6394.4
02572f57,2020,4,4,6220.0
025baa36,2010,3,3,4496.666666666667
025baa36,2011,5,5,7062.0
025baa36,2012,2,2,5114.5
025baa36,2013,5,5,4088.8
025baa36,2014,4,4,5736.0
025baa36,2015,4,3,5295.25
025baa36,2016,5,4,6543.2
025baa36,2017,4,3,6998.75
025baa36,2018,4,4,5113.75
025baa36,2019,4,4,6071.75
025baa36,2020,4,4,7395.0
025db723,2010,3,3,4963.666666666667
025db723,2011,4,4,7776.75
025db723,2012,2,2,4607.5
025db723,2013,4,4,4852.0
025db723,2014,5,4,5435.6
025db723,2015,4,3,7056.25
025db723,2016,3,2,5332.333333333333
025db723,2017,4,4,5160.0
025db723,2018,4,4,2668.5
025db723,2019,4,4,6944.0
025db723,2020,3,3,4766.333333333333
025ffac1,2010,4,4,7224.0
025ffac1,2011,5,5,6398.4
025ffac1,2012,1,1,3770.0
025ffac1,2013,5,5,3168.8
025ffac1,2014,2,2,5473.0
025ffac1,2015,5,5,5287.2
025ffac1,2016,5,5,7354.6
025ffac1,2017,3,3,7946.333333333333
025ffac1,2018,5,5,5408.6
025ffac1,2019,3,3,4389.666666666667
025ffac1,2020,5,5,6241.0
02663063,2010,5,5,4129.6
02663063,2011,4,4,5029.0
02663063,2012,4,4,4106.5
02663063,2013,4,4,5654.5
02663063,2014,4,4,3655.25
02663063,2015,3,3,5734.0
02663063,2016,5,5,4583.2
02663063,2017,2,2,3889.0
02663063,2018,5,5,3882.6
02663063,2019,4,4,4506.0
02663063,2020,4,4,6956.75
026f64e8,2010,4,3,6207.75
026f64e8,2011,4,3,7482.5
026f64e8,2012,4,3,7773.75
026f64e8,2013,3,3,5037.0
026f64e8,2014,5,4,5832.2
026f64e8,2015,5,4,5819.6
026f64e8,2016,4,3,5960.75
026f64e8,2017,4,4,4797.75
026f64e8,2018,4,4,7158.25
026f64e8,2019,4,4,5911.25
026f64e8,2020,5,5,6462.8
027733f3,2010,5,4,5956.6
027733f3,2011,4,3,5317.25
027733f3,2012,5,3,6560.8
027733f3,2013,3,2,7014.0
027733f3,2014,5,3,6507.8
027733f3,2015,5,3,6130.2
027733f3,2016,5,3,7555.4
027733f3,2017,5,3,5355.4
027733f3,2018,3,2,5019.0
027733f3,2019,5,4,5834.2
027733f3,2020,5,4,6839.0
0283a644,2010,4,4,8857.75
0283a644,2011,4,4,4246.25
0283a644,2012,4,4,7050.0
0283a644,2013,4,4,5777.5
0283a644,2014,5,5,6195.6
0283a644,2015,4,4,3661.0
0283a644,2016,3,3,6719.333333333333
0283a644,2017,4,4,5997.25
0283a644,2018,5,5,5607.6
0283a644,2019,3,3,4651.666666666667
0283a644,2020,4,4,6070.75
02898702,2010,4,4,5078.0
02898702,2011,4,4,5315.5
02898702,2012,5,5,6672.4
02898702,2013,5,5,6035.2
02898702,2014,5,5,5873.6
02898702,2015,5,5,4105.0
02898702,2016,2,2,7326.0
02898702,2017,4,4,5259.25
02898702,2018,4,4,6099.25
02898702,2019,5,5,4683.6
02898702,2020,2,2,5219.5
02910c0b,2010,5,5,4346.0
02910c0b,2011,5,5,4626.2
02910c0b,2012,4,4,4653.0
02910c0b,2013,3,3,8553.0
02910c0b,2014,5,5,5966.6
02910c0b,2015,2,2,4709.0
02910c0b,2016,4,4,6612.0
02910c0b,2017,4,4,3502.0
02910c0b,2018,5,5,6387.6
02910c0b,2019,5,5,4986.8
02910c0b,2020,4,4,5264.0
02926335,2010,5,5,6006.8
02926335,2011,5,5,3908.0
02926335,2012,4,4,3650.75
02926335,2013,4,4,5301.25
02926335,2014,5,4,6125.8
02926335,2015,3,2,4363.0
02926335,2016,4,3,8137.5
02926335,2017,4,3,6468.0
02926335,2018,3,3,2856.333333333333
02926335,2019,4,4,4414.0
02926335,2020,5,5,3928.4
02930028,2010,4,4,6106.25
02930028,2011,4,3,5428.25
02930028,2012,4,4,7231.75
02930028,2013,5,5,6198.4
02930028,2014,4,4,6358.75
02930028,2015,5,5,4861.0
02930028,2016,3,3,6861.666666666667
02930028,2017,5,5,7167.8
02930028,2018,5,5,5347.6
02930028,2019,5,5,7991.6
02930028,2020,4,4,6619.25
02962570,2010,4,4,4929.25
02962570,2011,5,5,4591.0
02962570,2012,3,3,5233.0
02962570,2013,3,3,4363.666666666667
02962570,2014,3,3,5738.0
02962570,2015,4,4,6342.5
02962570,2016,4,4,5244.5
02962570,2017,3,3,5933.333333333333
02962570,2018,4,4,7118.75
02962570,2019,5,5,7208.8
02962570,2020,3,3,3949.3333333333335
02a2643d,2010,5,5,5505.2
02a2643d,2011,5,5,6326.6
02a2643d,2012,4,4,6215.0
02a2643d,2013,3,3,5937.333333333333
02a2643d,2014,5,5,6325.4
02a2643d,2015,4,4,5293.0
02a2643d,2016,3,3,4349.0
02a2643d,2017,5,5,4110.4
02a2643d,2018,4,4,4869.5
02a2643d,2019,5,5,4598.0
02a2643d,2020,4,4,5493.5
02a69902,2010,5,5,7343.2
02a69902,2011,4,4,5600.5
02a69902,2012,5,5,5343.8
02a69902,2013,5,5,4015.0
02a69902,2014,4,4,5952.75
02a69902,2015,3,3,3882.0
02a69902,2016,4,4,6291.5
02a69902,2017,4,4,4701.5
02a69902,2018,3,3,6201.666666666667
02a69902,2019,4,3,6092.5
02a69902,2020,4,4,7726.0
02af8852,2010,4,4,6161.75
02af8852,2011,5,5,4756.0
02af8852,2012,3,3,5450.666666666667
02af8852,2013,5,5,6697.2
02af8852,2014,5,5,4218.2
02af8852,2015,5,5,4082.8
02af8852,2016,3,3,5517.0
02af8852,2017,5,3,5336.6
02af8852,2018,5,3,4453.6
02af8852,2019,4,3,5554.0
02af8852,2020,4,4,3356.5
02b17923,2010,3,2,6318.0
02b17923,2011,5,4,6954.6
02b17923,2012,3,2,5718.333333333333
02b17923,2013,5,4,6243.6
02b17923,2014,5,4,5579.4
02b17923,2015,5,4,3855.6
02b17923,2016,5,4,5143.6
02b17923,2017,3,2,2890.6666666666665
02b17923,2018,5,4,8246.4
02b17923,2019,5,4,6244.8
02b17923,2020,3,2,4333.0
02b19842,2010,5,5,6188.0
02b19842,2011,3,3,3962.0
02b19842,2012,5,5,4304.6
02b19842,2013,4,4,3785.75
02b19842,2014,4,4,5723.5
02b19842,2015,5,5,6472.2
02b19842,2016,5,5,3402.6
02b19842,2017,5,5,7524.8
02b19842,2018,5,5,7533.0
02b19842,2019,3,3,4422.0
02b19842,2020,4,4,4859.75
02c0c8d3,2010,4,4,4919.0
02c0c8d3,2011,5,5,4129.8
02c0c8d3,2012,3,3,5845.333333333333
02c0c8d3,2013,4,4,6859.5
02c0c8d3,2014,3,3,2797.0
02c0c8d3,2015,5,4,5413.6
02c0c8d3,2016,4,3,5747.75
02c0c8d3,2017,4,3,5661.75
02c0c8d3,2018,3,3,4261.333333333333
02c0c8d3,2019,5,5,4341.4
02c0c8d3,2020,4,4,3878.75
02c2dd52,2010,5,5,5856.4
02c2dd52,2011,5,5,4626.8
02c2dd52,2012,4,4,5386.5
02c2dd52,2013,5,5,6462.6
02c2dd52,2014,5,5,5794.4
02c2dd52,2015,3,3,7876.0
02c2dd52,2016,3,3,6612.0
02c2dd52,2017,4,4,4421.5
02c2dd52,2018,4,4,5886.5
02c2dd52,2019,4,4,6664.25
02c2dd52,2020,4,4,5080.5
02c31eee,2010,3,3,6987.666666666667
02c31eee,2011,3,3,4261.666666666667
02c31eee,2012,4,4,4901.5
02c31eee,2013,5,5,4993.4
02c31eee,2014,4,4,3270.5
02c31eee,2015,3,3,6636.333333333333
02c31eee,2016,4,4,7697.5
02c31eee,2017,5,5,4943.6
02c31eee,2018,2,2,5033.5
02c31eee,2019,5,5,5795.6
02c31eee,2020,5,5,7243.0
02c416bf,2010,5,5,7217.4
02c416bf,2011,5,5,4385.8
02c416bf,2012,4,4,4327.0
02c416bf,2013,5,5,5702.0
02c416bf,2014,4,4,6288.0
02c416bf,2015,3,3,4918.333333333333
02c416bf,2016,5,4,4081.2
02c416bf,2017,5,4,5671.8
02c416bf,2018,3,3,4456.666666666667
02c416bf,2019,4,4,6982.75
02c416bf,2020,5,5,6125.6
02d0e543,2010,4,4,6825.0
02d0e543,2011,4,4,6630.5
02d0e543,2012,3,2,5485.0
02d0e543,2013,3,3,2574.0
02d0e543,2014,4,4,7485.75
02d0e543,2015,4,4,6265.0
02d0e543,2016,4,4,7046.0
02d0e543,2017,4,4,6160.75
02d0e543,2018,5,5,4247.6
02d0e543,2019,5,5,4712.8
02d0e543,2020,5,5,5774.6
02d10f01,2010,5,5,5048.8
02d10f01,2011,4,4,7111.0
02d10f01,2012,5,5,6557.6
02d10f01,2013,4,4,7209.75
02d10f01,2014,4,4,4519.0
02d10f01,2015,5,5,6001.0
02d10f01,2016,3,3,3986.3333333333335
02d10f01,2017,4,4,6763.0
02d10f01,2018,4,4,5334.75
02d10f01,2019,4,4,5374.0
02d10f01,2020,4,4,5429.0
02defb9e,2010,3,3,5085.0
02defb9e,2011,4,4,5400.5
