education_level,rinpersoon,mean_GBAGEBOORTEJAAR,num_unique_OPLNIVSOI2016AGG4HBMETNIRWO,num_unique_OPLNIVSOI2016AGG4HGMETNIRWO,num_unique_RICHTdetailISCEDF2013HBmetNIRWO,num_unique_RICHTdetailISCEDF2013HGmetNIRWO,num_unique_OPLNIVSOI2021AGG4HBmetNIRWO,num_unique_OPLNIVSOI2021AGG4HGmetNIRWO,num_unique_RICHTSOI2021SCEDF2013HBNIRWO,num_unique_RICHTSOI2021SCEDF2013HGNIRWO,num_unique_year,agg_OPLNIVSOI2016AGG4HBMETNIRWO,agg_OPLNIVSOI2016AGG4HGMETNIRWO,agg_RICHTdetailISCEDF2013HBmetNIRWO,agg_RICHTdetailISCEDF2013HGmetNIRWO,agg_OPLNIVSOI2021AGG4HBmetNIRWO,agg_OPLNIVSOI2021AGG4HGmetNIRWO,agg_RICHTSOI2021SCEDF2013HBNIRWO,agg_RICHTSOI2021SCEDF2013HGNIRWO,agg_year
1.0,42eeddef,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,43fce26f,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,44004e0e,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,44a2dd99,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,44af06aa,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,44df2624,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,450549f5,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,450fd53e,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,45a2ba14,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,45b2787e,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,45f3e421,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,462dd554,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,465d1495,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,46c5772a,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4722fe5b,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,47b72646,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,483c6291,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,48a8747f,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,493d7af2,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4a08a859,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4a903762,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4b5d5de9,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4c2e824e,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4d5fe15b,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4d93e476,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4dc6ce62,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4de1434c,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4e0c5e2e,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4f3ab433,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4f895369,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,4f9f7930,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,50360719,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,504244e1,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,50f7555a,1968.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,511478fe,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,51332d74,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,52580cc0,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,52988182,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5319fe9e,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,534d6a8d,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,53f29acb,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5453fb7c,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,550f2d56,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,558ab2a5,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,560fe328,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,56174970,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5687fac5,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,56ab1f81,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,56d01797,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,577d494a,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,578bfe8f,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,57f95eb9,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,58184d7e,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5818976d,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,58384ad2,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,58f57b96,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5937d216,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5957bf0b,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5a2aef9e,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5a2cea8a,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5a6bb972,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5ac51219,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5ac9a84e,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5b474171,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5bb24d3e,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5bb6645d,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5cacfa63,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5d4a9a50,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5e2c8ab5,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5f33e099,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,5f661347,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,603eeddd,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,604f33c9,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,608beb37,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,60edb3f1,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,60fa3f6f,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6107721d,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,619a5733,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,61a88bc9,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,61c453e0,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,61f52f6d,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,625353e9,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,62755540,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,62d136a7,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,62e718e4,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,63090a39,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,631201ae,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,642ea8a6,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,64486f77,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,65109ea6,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6598bf5c,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,659f1529,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,65ac5156,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6654341c,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,66ae828d,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,673e3610,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6769b2d6,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,687593ac,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,688764bc,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,688c7673,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,69334125,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6a22212e,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6a86fcc6,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6aa67ff1,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6aabea47,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6af8dc93,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6b41a233,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6b45ab65,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6b516813,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6b981692,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6bac66d5,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6bbc0b85,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6c3d5deb,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6cc52bbb,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6ccfd6a2,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6cdb8785,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6d504c49,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6dab4db4,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6deb04d3,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6ecabe08,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6f13b866,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6fb76841,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,6fd46889,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,705e4eb7,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,707acb68,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7097f764,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,70a66e11,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,70f7d63b,1951.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,71902fc3,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,72a17aa7,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,730ca4c1,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7310e10f,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,733c838b,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,73403d72,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7382c5e3,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,75390589,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,75489f47,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,758ffdde,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,75a1af04,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,763713ac,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,775b8f42,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,77c10dfb,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,77dd27ae,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,77f6cd89,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,780571a0,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,78430a44,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,78438ffc,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,789ff1bc,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,78c21eb4,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,78dc6fb2,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,78f4e426,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,79a2613f,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,79e61bc3,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7a903646,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7b16bc88,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7b43b7d8,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7b5bd544,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7b60abb0,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7bedfced,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7c5c5dc5,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7d7173f9,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7dc470f1,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7e709b0b,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7e8aeb09,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7e9101f0,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7eea4d55,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7f420238,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,7fd8fd46,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,803ba1bc,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,804447d0,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,810814f6,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8198e7a0,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,833a791b,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,83e32972,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8419f779,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8450da31,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8471c0b7,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,85c44ec8,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,86f95d2e,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,87439dd4,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,874a8955,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,87c1098b,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,88669718,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,889d43f1,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,88b44268,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,88dcf146,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,88ff3322,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,899b823d,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8ac0bf78,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8b04030d,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8b983717,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
1.0,8bb7665e,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
